# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
1.086426e+05	1.805088e-22
1.088930e+05	1.810161e-22
1.091440e+05	1.813352e-22
1.093956e+05	1.818107e-22
1.096478e+05	1.821265e-22
1.099006e+05	1.826053e-22
1.101539e+05	1.830751e-22
1.104079e+05	1.833871e-22
1.106624e+05	1.838532e-22
1.109175e+05	1.841628e-22
1.111732e+05	1.846253e-22
1.114295e+05	1.849324e-22
1.116863e+05	1.853911e-22
1.119438e+05	1.856958e-22
1.122018e+05	1.861508e-22
1.124605e+05	1.866063e-22
1.127197e+05	1.869070e-22
1.129796e+05	1.873562e-22
1.132400e+05	1.876545e-22
1.135011e+05	1.881000e-22
1.137627e+05	1.885432e-22
1.140250e+05	1.888419e-22
1.142878e+05	1.892815e-22
1.145513e+05	1.897189e-22
1.148154e+05	1.900091e-22
1.150800e+05	1.904427e-22
1.153453e+05	1.907463e-22
1.156112e+05	1.911764e-22
1.158777e+05	1.916051e-22
1.161449e+05	1.918889e-22
1.164126e+05	1.923123e-22
1.166810e+05	1.927334e-22
1.169499e+05	1.930129e-22
1.172195e+05	1.934302e-22
1.174898e+05	1.938453e-22
1.177606e+05	1.942576e-22
1.180321e+05	1.945312e-22
1.183042e+05	1.949429e-22
1.185769e+05	1.953493e-22
1.188502e+05	1.957531e-22
1.191242e+05	1.960211e-22
1.193988e+05	1.964212e-22
1.196741e+05	1.968191e-22
1.199499e+05	1.970830e-22
1.202264e+05	1.974770e-22
1.205036e+05	1.978696e-22
1.207814e+05	1.982591e-22
1.210598e+05	1.986468e-22
1.213389e+05	1.989036e-22
1.216186e+05	1.992869e-22
1.218990e+05	1.996680e-22
1.221800e+05	2.000467e-22
1.224616e+05	2.004232e-22
1.227439e+05	2.006728e-22
1.230269e+05	2.010455e-22
1.233105e+05	2.014159e-22
1.235947e+05	2.017839e-22
1.238797e+05	2.021493e-22
1.241652e+05	2.025127e-22
1.244515e+05	2.028728e-22
1.247384e+05	2.031103e-22
1.250259e+05	2.034645e-22
1.253141e+05	2.038187e-22
1.256030e+05	2.041709e-22
1.258925e+05	2.045202e-22
1.261828e+05	2.048671e-22
1.264736e+05	2.052117e-22
1.267652e+05	2.055541e-22
1.270574e+05	2.058940e-22
1.273503e+05	2.062318e-22
1.276439e+05	2.064557e-22
1.279381e+05	2.067895e-22
1.282331e+05	2.071213e-22
1.285287e+05	2.074505e-22
1.288250e+05	2.077778e-22
1.291219e+05	2.081026e-22
1.294196e+05	2.084248e-22
1.297179e+05	2.087448e-22
1.300170e+05	2.090625e-22
1.303167e+05	2.093778e-22
1.306171e+05	2.096909e-22
1.309182e+05	2.100017e-22
1.312200e+05	2.103102e-22
1.315225e+05	2.106164e-22
1.318257e+05	2.109203e-22
1.321296e+05	2.112219e-22
1.324342e+05	2.115212e-22
1.327394e+05	2.118182e-22
1.330454e+05	2.121129e-22
1.333521e+05	2.125023e-22
1.336596e+05	2.127917e-22
1.339677e+05	2.130787e-22
1.342765e+05	2.133628e-22
1.345860e+05	2.136463e-22
1.348963e+05	2.139258e-22
1.352073e+05	2.142031e-22
1.355189e+05	2.144780e-22
1.358313e+05	2.147507e-22
1.361445e+05	2.150212e-22
1.364583e+05	2.153782e-22
1.367729e+05	2.156434e-22
1.370882e+05	2.159063e-22
1.374042e+05	2.161669e-22
1.377209e+05	2.164252e-22
1.380384e+05	2.166815e-22
1.383566e+05	2.170195e-22
1.386756e+05	2.172703e-22
1.389953e+05	2.175189e-22
1.393157e+05	2.177653e-22
1.396368e+05	2.180093e-22
1.399587e+05	2.183315e-22
1.402814e+05	2.185704e-22
1.406048e+05	2.188071e-22
1.409289e+05	2.190415e-22
1.412538e+05	2.193508e-22
1.415794e+05	2.195801e-22
1.419058e+05	2.198071e-22
1.422329e+05	2.200320e-22
1.425608e+05	2.203284e-22
1.428894e+05	2.205480e-22
1.432188e+05	2.207651e-22
1.435489e+05	2.209802e-22
1.438799e+05	2.212640e-22
1.442115e+05	2.214741e-22
1.445440e+05	2.216816e-22
1.448772e+05	2.219550e-22
1.452112e+05	2.221575e-22
1.455459e+05	2.223577e-22
1.458814e+05	2.226216e-22
1.462177e+05	2.228168e-22
1.465548e+05	2.230741e-22
1.468926e+05	2.232643e-22
1.472313e+05	2.234524e-22
1.475707e+05	2.237127e-22
1.479108e+05	2.238960e-22
1.482518e+05	2.241370e-22
1.485936e+05	2.243153e-22
1.489361e+05	2.244915e-22
1.492794e+05	2.247232e-22
1.496236e+05	2.248946e-22
1.499685e+05	2.251197e-22
1.503142e+05	2.252975e-22
1.506607e+05	2.255162e-22
1.510080e+05	2.256782e-22
1.513561e+05	2.258905e-22
1.517050e+05	2.260473e-22
1.520548e+05	2.262538e-22
1.524053e+05	2.264058e-22
1.527566e+05	2.266054e-22
1.531087e+05	2.267525e-22
1.534617e+05	2.269455e-22
1.538155e+05	2.270877e-22
1.541700e+05	2.272742e-22
1.545254e+05	2.274118e-22
1.548817e+05	2.275921e-22
1.552387e+05	2.277249e-22
1.555966e+05	2.278995e-22
1.559553e+05	2.280702e-22
1.563148e+05	2.281958e-22
1.566751e+05	2.283601e-22
1.570363e+05	2.284810e-22
1.573983e+05	2.286393e-22
1.577611e+05	2.287940e-22
1.581248e+05	2.289140e-22
1.584893e+05	2.290637e-22
1.588547e+05	2.292088e-22
1.592209e+05	2.293154e-22
1.595879e+05	2.294699e-22
1.599558e+05	2.296057e-22
1.603245e+05	2.298603e-22
1.606941e+05	2.299939e-22
1.610646e+05	2.301222e-22
1.614359e+05	2.302162e-22
1.618080e+05	2.303386e-22
1.621810e+05	2.304577e-22
1.625549e+05	2.305738e-22
1.629296e+05	2.306588e-22
1.633052e+05	2.307689e-22
1.636817e+05	2.308758e-22
1.640590e+05	2.310020e-22
1.644372e+05	2.310778e-22
1.648162e+05	2.311761e-22
1.651962e+05	2.312731e-22
1.655770e+05	2.313652e-22
1.659587e+05	2.314565e-22
1.663413e+05	2.315210e-22
1.667247e+05	2.316495e-22
1.671091e+05	2.317302e-22
1.674943e+05	2.318078e-22
1.678804e+05	2.318854e-22
1.682674e+05	2.319567e-22
1.686553e+05	2.320250e-22
1.690441e+05	2.320739e-22
1.694338e+05	2.321360e-22
1.698244e+05	2.321951e-22
1.702159e+05	2.322550e-22
1.706082e+05	2.323080e-22
1.710015e+05	2.323801e-22
1.713957e+05	2.324272e-22
1.717908e+05	2.324711e-22
1.721869e+05	2.325121e-22
1.725838e+05	2.325504e-22
1.729816e+05	2.325962e-22
1.733804e+05	2.326286e-22
1.737801e+05	2.326580e-22
1.741807e+05	2.326852e-22
1.745822e+05	2.327086e-22
1.749847e+05	2.327292e-22
1.753881e+05	2.327470e-22
1.757924e+05	2.327620e-22
1.761976e+05	2.327742e-22
1.766038e+05	2.328822e-22
1.770109e+05	2.328900e-22
1.774189e+05	2.328947e-22
1.778279e+05	2.328964e-22
1.782379e+05	2.328954e-22
1.786488e+05	2.328933e-22
1.790606e+05	2.328850e-22
1.794734e+05	2.328770e-22
1.798871e+05	2.328647e-22
1.803018e+05	2.328497e-22
1.807174e+05	2.328474e-22
1.811340e+05	2.328276e-22
1.815516e+05	2.327983e-22
1.819701e+05	2.327718e-22
1.823896e+05	2.327429e-22
1.828100e+05	2.327224e-22
1.832314e+05	2.326921e-22
1.836538e+05	2.326464e-22
1.840772e+05	2.326068e-22
1.845015e+05	2.325648e-22
1.849269e+05	2.325283e-22
1.853532e+05	2.324693e-22
1.857804e+05	2.324218e-22
1.862087e+05	2.323696e-22
1.866380e+05	2.323149e-22
1.870682e+05	2.322432e-22
1.874995e+05	2.321874e-22
1.879317e+05	2.321251e-22
1.883649e+05	2.320440e-22
1.887991e+05	2.319790e-22
1.892344e+05	2.319091e-22
1.896706e+05	2.318185e-22
1.901078e+05	2.317434e-22
1.905461e+05	2.316662e-22
1.909853e+05	2.315681e-22
1.914256e+05	2.314858e-22
1.918669e+05	2.313799e-22
1.923092e+05	2.313076e-22
1.927525e+05	2.311956e-22
1.931968e+05	2.311038e-22
1.936422e+05	2.310097e-22
1.940886e+05	2.308893e-22
1.945360e+05	2.307905e-22
1.949845e+05	2.306641e-22
1.954339e+05	2.305611e-22
1.958845e+05	2.304305e-22
1.963360e+05	2.303224e-22
1.967886e+05	2.301843e-22
1.972423e+05	2.300717e-22
1.976970e+05	2.299285e-22
1.981527e+05	2.297818e-22
1.986095e+05	2.296636e-22
1.990673e+05	2.295115e-22
1.995262e+05	2.293875e-22
1.999862e+05	2.292303e-22
2.004472e+05	2.291130e-22
2.009093e+05	2.289509e-22
2.013724e+05	2.287858e-22
2.018366e+05	2.286531e-22
2.023019e+05	2.284826e-22
2.027683e+05	2.283092e-22
2.032357e+05	2.281769e-22
2.037042e+05	2.279985e-22
2.041738e+05	2.278617e-22
2.046445e+05	2.277152e-22
2.051162e+05	2.275289e-22
2.055891e+05	2.273483e-22
2.060630e+05	2.271571e-22
2.065380e+05	2.270023e-22
2.070141e+05	2.268063e-22
2.074914e+05	2.266127e-22
2.079697e+05	2.264226e-22
2.084491e+05	2.262600e-22
2.089296e+05	2.260548e-22
2.094112e+05	2.258469e-22
2.098940e+05	2.256366e-22
2.103778e+05	2.254247e-22
2.108628e+05	2.252115e-22
2.113489e+05	2.250387e-22
2.118361e+05	2.248225e-22
2.123244e+05	2.246015e-22
2.128139e+05	2.243778e-22
2.133045e+05	2.241522e-22
2.137962e+05	2.239240e-22
2.142891e+05	2.236936e-22
2.147830e+05	2.234611e-22
2.152782e+05	2.232264e-22
2.157744e+05	2.229918e-22
2.162719e+05	2.227529e-22
2.167704e+05	2.225120e-22
2.172701e+05	2.222691e-22
2.177710e+05	2.220242e-22
2.182730e+05	2.217788e-22
2.187762e+05	2.215300e-22
2.192805e+05	2.212793e-22
2.197860e+05	2.210277e-22
2.202926e+05	2.207751e-22
2.208005e+05	2.205230e-22
2.213095e+05	2.202649e-22
2.218196e+05	2.200050e-22
2.223310e+05	2.197433e-22
2.228435e+05	2.194865e-22
2.233572e+05	2.194989e-22
2.238721e+05	2.192375e-22
2.243882e+05	2.189713e-22
2.249055e+05	2.187034e-22
2.254239e+05	2.184339e-22
2.259436e+05	2.181628e-22
2.264644e+05	2.178353e-22
2.269865e+05	2.175607e-22
2.275097e+05	2.172845e-22
2.280342e+05	2.170068e-22
2.285599e+05	2.166716e-22
2.290868e+05	2.163907e-22
2.296149e+05	2.161086e-22
2.301442e+05	2.158358e-22
2.306747e+05	2.154939e-22
2.312065e+05	2.152074e-22
2.317395e+05	2.149217e-22
2.322737e+05	2.145747e-22
2.328091e+05	2.142864e-22
2.333458e+05	2.139994e-22
2.338837e+05	2.136476e-22
2.344229e+05	2.133986e-22
2.349633e+05	2.130439e-22
2.355049e+05	2.127472e-22
2.360478e+05	2.124523e-22
2.365920e+05	2.120934e-22
2.371374e+05	2.117933e-22
2.376840e+05	2.114312e-22
2.382319e+05	2.111284e-22
2.387811e+05	2.107630e-22
2.393316e+05	2.104587e-22
2.398833e+05	2.100904e-22
2.404363e+05	2.097846e-22
2.409905e+05	2.094147e-22
2.415461e+05	2.091050e-22
2.421029e+05	2.087326e-22
2.426610e+05	2.083590e-22
2.432204e+05	2.080466e-22
2.437811e+05	2.076712e-22
2.443431e+05	2.073694e-22
2.449063e+05	2.069919e-22
2.454709e+05	2.066283e-22
2.460368e+05	2.063204e-22
2.466039e+05	2.059421e-22
2.471724e+05	2.055629e-22
2.477422e+05	2.054097e-22
2.483133e+05	2.050530e-22
2.488857e+05	2.046762e-22
2.494595e+05	2.043109e-22
2.500345e+05	2.039934e-22
2.506109e+05	2.036105e-22
2.511886e+05	2.032271e-22
2.517677e+05	2.028431e-22
2.523481e+05	2.025227e-22
2.529298e+05	2.021379e-22
2.535129e+05	2.017526e-22
2.540973e+05	2.013670e-22
2.546830e+05	2.009810e-22
2.552701e+05	2.005948e-22
2.558586e+05	2.002274e-22
2.564484e+05	1.999062e-22
2.570396e+05	1.995194e-22
2.576321e+05	1.991325e-22
2.582260e+05	1.987454e-22
2.588213e+05	1.983618e-22
2.594179e+05	1.979747e-22
2.600160e+05	1.975879e-22
2.606154e+05	1.972022e-22
2.612161e+05	1.968150e-22
2.618183e+05	1.964645e-22
2.624219e+05	1.960832e-22
2.630268e+05	1.956983e-22
2.636331e+05	1.953122e-22
2.642409e+05	1.949261e-22
2.648500e+05	1.944762e-22
2.654606e+05	1.940906e-22
2.660725e+05	1.937093e-22
2.666859e+05	1.933248e-22
2.673006e+05	1.929407e-22
2.679168e+05	1.925566e-22
2.685344e+05	1.921730e-22
2.691535e+05	1.917264e-22
2.697739e+05	1.913438e-22
2.703958e+05	1.909617e-22
2.710192e+05	1.905802e-22
2.716439e+05	1.901996e-22
2.722701e+05	1.897555e-22
2.728978e+05	1.893755e-22
2.735269e+05	1.889965e-22
2.741574e+05	1.886341e-22
2.747894e+05	1.882568e-22
2.754229e+05	1.908499e-22
2.760578e+05	1.904321e-22
2.766942e+05	1.900755e-22
2.773320e+05	1.897199e-22
2.779713e+05	1.893076e-22
2.786121e+05	1.889531e-22
2.792544e+05	1.885412e-22
2.798981e+05	1.881928e-22
2.805434e+05	1.878413e-22
2.811901e+05	1.874343e-22
2.818383e+05	1.870851e-22
2.824880e+05	1.866789e-22
2.831392e+05	1.863317e-22
2.837919e+05	1.859336e-22
2.844461e+05	1.855889e-22
2.851018e+05	1.851896e-22
2.857591e+05	1.847904e-22
2.864178e+05	1.844495e-22
2.870781e+05	1.840533e-22
2.877398e+05	1.837717e-22
2.884032e+05	1.837050e-22
2.890680e+05	1.840308e-22
2.897344e+05	1.837011e-22
2.904023e+05	1.833180e-22
2.910717e+05	1.829350e-22
2.917427e+05	1.826442e-22
2.924152e+05	1.823305e-22
2.930893e+05	1.819968e-22
2.937650e+05	1.816219e-22
2.944422e+05	1.813021e-22
2.951209e+05	1.809307e-22
2.958012e+05	1.805611e-22
2.964831e+05	1.801959e-22
2.971666e+05	1.803253e-22
2.978516e+05	1.799689e-22
2.985383e+05	1.796841e-22
2.992265e+05	1.793275e-22
2.999163e+05	1.789726e-22
3.006076e+05	1.786251e-22
3.013006e+05	1.782742e-22
3.019952e+05	1.779252e-22
3.026913e+05	1.777038e-22
3.033891e+05	1.773602e-22
3.040885e+05	1.770208e-22
3.047895e+05	1.766814e-22
3.054921e+05	1.763454e-22
3.061963e+05	1.761286e-22
3.069022e+05	1.757965e-22
3.076097e+05	1.754668e-22
3.083188e+05	1.758592e-22
3.090295e+05	1.755351e-22
3.097419e+05	1.752136e-22
3.104560e+05	1.748492e-22
3.111716e+05	1.745309e-22
3.118890e+05	1.742147e-22
3.126079e+05	1.739013e-22
3.133286e+05	1.735895e-22
3.140509e+05	1.732345e-22
3.147748e+05	1.729258e-22
3.155005e+05	1.726311e-22
3.162278e+05	1.723271e-22
3.169567e+05	1.720080e-22
3.176874e+05	1.717135e-22
3.184198e+05	1.714551e-22
3.191538e+05	1.711342e-22
3.198895e+05	1.708416e-22
3.206269e+05	1.705512e-22
3.213661e+05	1.702219e-22
3.221069e+05	1.699361e-22
3.228494e+05	1.696525e-22
3.235937e+05	1.693349e-22
3.243396e+05	1.690568e-22
3.250873e+05	1.687434e-22
3.258367e+05	1.684692e-22
3.265878e+05	1.681770e-22
3.273407e+05	1.679121e-22
3.280953e+05	1.676073e-22
3.288516e+05	1.673051e-22
3.296097e+05	1.670633e-22
3.303695e+05	1.667666e-22
3.311311e+05	1.665092e-22
3.318945e+05	1.662180e-22
3.326596e+05	1.659295e-22
3.334264e+05	1.656792e-22
3.341950e+05	1.654361e-22
3.349654e+05	1.651557e-22
3.357376e+05	1.649138e-22
3.365116e+05	1.646382e-22
3.372873e+05	1.643659e-22
3.380648e+05	1.640958e-22
3.388442e+05	1.638617e-22
3.396253e+05	1.636004e-22
3.404082e+05	1.633391e-22
3.411929e+05	1.630794e-22
3.419794e+05	1.628224e-22
3.427678e+05	1.626433e-22
3.435579e+05	1.623921e-22
3.443499e+05	1.621747e-22
3.451437e+05	1.619286e-22
3.459394e+05	1.616849e-22
3.467369e+05	1.614436e-22
3.475362e+05	1.612049e-22
3.483373e+05	1.609693e-22
3.491403e+05	1.607575e-22
3.499452e+05	1.605332e-22
3.507519e+05	1.602767e-22
3.515604e+05	1.600510e-22
3.523709e+05	1.598276e-22
3.531832e+05	1.596066e-22
3.539973e+05	1.593877e-22
3.548134e+05	1.591711e-22
3.556313e+05	1.589567e-22
3.564511e+05	1.587183e-22
3.572728e+05	1.585086e-22
3.580964e+05	1.583171e-22
3.589219e+05	1.581118e-22
3.597493e+05	1.579088e-22
3.605786e+05	1.576867e-22
3.614099e+05	1.574884e-22
3.622430e+05	1.573024e-22
3.630781e+05	1.570992e-22
3.639150e+05	1.569076e-22
3.647539e+05	1.566950e-22
3.655948e+05	1.565078e-22
3.664376e+05	1.563630e-22
3.672823e+05	1.561577e-22
3.681290e+05	1.559772e-22
3.689776e+05	1.557768e-22
3.698282e+05	1.556004e-22
3.706807e+05	1.564889e-22
3.715352e+05	1.563219e-22
3.723917e+05	1.561362e-22
3.732502e+05	1.559530e-22
3.741106e+05	1.557959e-22
3.749730e+05	1.556170e-22
3.758374e+05	1.554596e-22
3.767038e+05	1.553110e-22
3.775722e+05	1.551441e-22
3.784426e+05	1.549940e-22
3.793150e+05	1.548253e-22
3.801894e+05	1.546588e-22
3.810658e+05	1.544943e-22
3.819443e+05	1.543497e-22
3.828247e+05	1.541889e-22
3.837072e+05	1.540299e-22
3.845918e+05	1.538729e-22
3.854784e+05	1.537197e-22
3.863670e+05	1.535686e-22
3.872576e+05	1.534170e-22
3.881504e+05	1.532679e-22
3.890451e+05	1.532179e-22
3.899420e+05	1.530721e-22
3.908409e+05	1.529279e-22
3.917419e+05	1.527853e-22
3.926449e+05	1.526448e-22
3.935501e+05	1.524908e-22
3.944573e+05	1.523529e-22
3.953666e+05	1.522174e-22
3.962780e+05	1.520847e-22
3.971915e+05	1.519595e-22
3.981072e+05	1.518273e-22
3.990249e+05	1.516966e-22
3.999447e+05	1.520688e-22
4.008667e+05	1.519308e-22
4.017908e+05	1.518080e-22
4.027170e+05	1.516883e-22
4.036454e+05	1.515681e-22
4.045759e+05	1.514490e-22
4.055085e+05	1.513492e-22
4.064433e+05	1.512909e-22
4.073803e+05	1.511644e-22
4.083194e+05	1.510517e-22
4.092607e+05	1.509324e-22
4.102041e+05	1.508221e-22
4.111497e+05	1.507128e-22
4.120975e+05	1.505924e-22
4.130475e+05	1.504852e-22
4.139997e+05	1.503688e-22
4.149540e+05	1.502710e-22
4.159106e+05	1.501692e-22
4.168694e+05	1.500543e-22
4.178304e+05	1.499518e-22
4.187936e+05	1.498389e-22
4.197590e+05	1.497270e-22
4.207266e+05	1.496272e-22
4.216965e+05	1.495172e-22
4.226686e+05	1.522153e-22
4.236430e+05	1.521265e-22
4.246196e+05	1.520168e-22
4.255984e+05	1.519083e-22
4.265795e+05	1.518096e-22
4.275629e+05	1.517021e-22
4.285485e+05	1.516058e-22
4.295364e+05	1.514994e-22
4.305266e+05	1.514223e-22
4.315191e+05	1.513171e-22
4.325138e+05	1.512143e-22
4.335109e+05	1.511101e-22
4.345102e+05	1.510152e-22
4.355119e+05	1.509132e-22
4.365158e+05	1.508106e-22
4.375221e+05	1.507081e-22
4.385307e+05	1.506060e-22
4.395416e+05	1.505042e-22
4.405549e+05	1.503926e-22
4.415704e+05	1.503116e-22
4.425884e+05	1.502113e-22
4.436086e+05	1.501111e-22
4.446313e+05	1.500223e-22
4.456562e+05	1.499126e-22
4.466836e+05	1.498131e-22
4.477133e+05	1.497138e-22
4.487454e+05	1.496146e-22
4.497799e+05	1.495068e-22
4.508167e+05	1.494081e-22
4.518559e+05	1.492994e-22
4.528976e+05	1.492008e-22
4.539416e+05	1.491025e-22
4.549881e+05	1.489955e-22
4.560369e+05	1.488972e-22
4.570882e+05	1.488430e-22
4.581419e+05	1.487453e-22
4.591980e+05	1.486378e-22
4.602566e+05	1.485325e-22
4.613176e+05	1.484462e-22
4.623810e+05	1.483473e-22
4.634469e+05	1.482496e-22
4.645153e+05	1.481421e-22
4.655861e+05	1.480345e-22
4.666594e+05	1.479295e-22
4.677351e+05	1.478317e-22
4.688134e+05	1.477252e-22
4.698941e+05	1.476182e-22
4.709773e+05	1.475105e-22
4.720630e+05	1.474026e-22
4.731513e+05	1.472949e-22
4.742420e+05	1.472014e-22
4.753352e+05	1.471044e-22
4.764310e+05	1.469956e-22
4.775293e+05	1.469013e-22
4.786301e+05	1.467924e-22
4.797334e+05	1.466834e-22
4.808393e+05	1.465749e-22
4.819478e+05	1.464653e-22
4.830588e+05	1.463525e-22
4.841724e+05	1.462422e-22
4.852885e+05	1.461317e-22
4.864072e+05	1.460213e-22
4.875285e+05	1.459103e-22
4.886524e+05	1.457932e-22
4.897788e+05	1.456865e-22
4.909079e+05	1.455756e-22
4.920395e+05	1.454646e-22
4.931738e+05	1.453544e-22
4.943107e+05	1.452431e-22
4.954502e+05	1.451847e-22
4.965923e+05	1.450739e-22
4.977371e+05	1.449620e-22
4.988845e+05	1.448397e-22
5.000345e+05	1.447274e-22
5.011872e+05	1.446038e-22
5.023426e+05	1.444900e-22
5.035006e+05	1.443684e-22
5.046613e+05	1.442488e-22
5.058247e+05	1.441367e-22
5.069907e+05	1.440120e-22
5.081594e+05	1.438855e-22
5.093309e+05	1.437694e-22
5.105050e+05	1.436798e-22
5.116818e+05	1.436220e-22
5.128614e+05	1.434956e-22
5.140437e+05	1.433794e-22
5.152286e+05	1.432564e-22
5.164164e+05	1.431309e-22
5.176068e+05	1.430038e-22
5.188000e+05	1.428777e-22
5.199960e+05	1.427501e-22
5.211947e+05	1.426223e-22
5.223962e+05	1.424971e-22
5.236004e+05	1.423691e-22
5.248075e+05	1.422409e-22
5.260173e+05	1.421169e-22
5.272299e+05	1.420483e-22
5.284453e+05	1.419262e-22
5.296634e+05	1.417876e-22
5.308844e+05	1.416591e-22
5.321083e+05	1.415306e-22
5.333349e+05	1.414314e-22
5.345644e+05	1.412966e-22
5.357967e+05	1.411683e-22
5.370318e+05	1.410413e-22
5.382698e+05	1.409063e-22
5.395106e+05	1.407785e-22
5.407543e+05	1.406400e-22
5.420009e+05	1.405124e-22
5.432503e+05	1.403737e-22
5.445027e+05	1.402497e-22
5.457579e+05	1.401113e-22
5.470160e+05	1.399975e-22
5.482770e+05	1.398596e-22
5.495409e+05	1.397441e-22
5.508077e+05	1.396070e-22
5.520774e+05	1.394700e-22
5.533501e+05	1.393639e-22
5.546257e+05	1.392381e-22
5.559043e+05	1.391048e-22
5.571857e+05	1.389698e-22
5.584702e+05	1.388408e-22
5.597576e+05	1.387383e-22
5.610480e+05	1.386141e-22
5.623413e+05	1.384800e-22
5.636377e+05	1.383621e-22
5.649370e+05	1.382302e-22
5.662393e+05	1.380977e-22
5.675446e+05	1.379656e-22
5.688529e+05	1.378252e-22
5.701643e+05	1.376955e-22
5.714786e+05	1.375656e-22
5.727960e+05	1.374401e-22
5.741165e+05	1.373183e-22
5.754399e+05	1.371980e-22
5.767665e+05	1.370603e-22
5.780960e+05	1.369330e-22
5.794287e+05	1.368068e-22
5.807644e+05	1.366750e-22
5.821032e+05	1.365904e-22
5.834451e+05	1.364751e-22
5.847901e+05	1.363423e-22
5.861382e+05	1.362273e-22
5.874894e+05	1.360968e-22
5.888437e+05	1.359771e-22
5.902011e+05	1.358502e-22
5.915616e+05	1.357218e-22
5.929253e+05	1.356202e-22
5.942922e+05	1.354964e-22
5.956621e+05	1.353709e-22
5.970353e+05	1.352552e-22
5.984116e+05	1.351329e-22
5.997911e+05	1.350107e-22
6.011737e+05	1.348910e-22
6.025596e+05	1.347706e-22
6.039486e+05	1.346601e-22
6.053409e+05	1.345456e-22
6.067363e+05	1.344340e-22
6.081350e+05	1.343179e-22
6.095369e+05	1.342241e-22
6.109420e+05	1.341111e-22
6.123504e+05	1.339908e-22
6.137620e+05	1.338832e-22
6.151769e+05	1.337761e-22
6.165950e+05	1.336673e-22
6.180164e+05	1.335641e-22
6.194411e+05	1.334896e-22
6.208690e+05	1.333771e-22
6.223003e+05	1.332749e-22
6.237348e+05	1.331727e-22
6.251727e+05	1.330643e-22
6.266139e+05	1.329692e-22
6.280584e+05	1.328633e-22
6.295062e+05	1.327661e-22
6.309573e+05	1.326656e-22
6.324119e+05	1.325704e-22
6.338697e+05	1.324698e-22
6.353309e+05	1.323772e-22
6.367955e+05	1.322794e-22
6.382635e+05	1.321835e-22
6.397348e+05	1.320948e-22
6.412096e+05	1.320014e-22
6.426877e+05	1.319091e-22
6.441693e+05	1.318241e-22
6.456542e+05	1.322768e-22
6.471426e+05	1.321996e-22
6.486344e+05	1.321173e-22
6.501297e+05	1.320365e-22
6.516284e+05	1.319882e-22
6.531306e+05	1.319104e-22
6.546362e+05	1.318339e-22
6.561453e+05	1.317588e-22
6.576578e+05	1.316939e-22
6.591739e+05	1.316215e-22
6.606934e+05	1.315506e-22
6.622165e+05	1.314805e-22
6.637431e+05	1.314122e-22
6.652732e+05	1.313402e-22
6.668068e+05	1.312742e-22
6.683439e+05	1.312130e-22
6.698846e+05	1.311538e-22
6.714289e+05	1.311239e-22
6.729767e+05	1.310592e-22
6.745280e+05	1.309998e-22
6.760830e+05	1.309465e-22
6.776415e+05	1.308897e-22
6.792036e+05	1.308310e-22
6.807694e+05	1.308016e-22
6.823387e+05	1.307544e-22
6.839116e+05	1.307001e-22
6.854882e+05	1.306470e-22
6.870684e+05	1.306013e-22
6.886523e+05	1.305527e-22
6.902398e+05	1.306676e-22
6.918310e+05	1.306262e-22
6.934258e+05	1.305810e-22
6.950243e+05	1.305438e-22
6.966265e+05	1.305069e-22
6.982324e+05	1.304658e-22
6.998420e+05	1.304271e-22
7.014553e+05	1.303859e-22
7.030723e+05	1.303574e-22
7.046931e+05	1.303214e-22
7.063176e+05	1.302863e-22
7.079458e+05	1.302525e-22
7.095778e+05	1.302248e-22
7.112135e+05	1.301998e-22
7.128530e+05	1.301699e-22
7.144963e+05	1.301420e-22
7.161434e+05	1.301241e-22
7.177943e+05	1.300953e-22
7.194490e+05	1.300719e-22
7.211075e+05	1.300453e-22
7.227698e+05	1.300413e-22
7.244360e+05	1.300226e-22
7.261060e+05	1.299996e-22
7.277798e+05	1.302947e-22
7.294575e+05	1.303143e-22
7.311391e+05	1.303303e-22
7.328245e+05	1.303444e-22
7.345139e+05	1.303235e-22
7.362071e+05	1.303028e-22
7.379042e+05	1.303198e-22
7.396053e+05	1.303013e-22
7.413102e+05	1.302986e-22
7.430191e+05	1.302819e-22
7.447320e+05	1.303810e-22
7.464488e+05	1.303667e-22
7.481695e+05	1.303524e-22
7.498942e+05	1.303397e-22
7.516229e+05	1.303280e-22
7.533556e+05	1.303162e-22
7.550922e+05	1.303057e-22
7.568329e+05	1.303038e-22
7.585776e+05	1.303375e-22
7.603263e+05	1.303346e-22
7.620790e+05	1.303383e-22
7.638358e+05	1.305833e-22
7.655966e+05	1.305755e-22
7.673615e+05	1.305920e-22
7.691304e+05	1.306808e-22
7.709035e+05	1.306749e-22
7.726806e+05	1.306692e-22
7.744618e+05	1.306643e-22
7.762471e+05	1.306734e-22
7.780366e+05	1.306691e-22
7.798301e+05	1.306861e-22
7.816278e+05	1.306837e-22
7.834296e+05	1.306867e-22
7.852356e+05	1.306846e-22
7.870458e+05	1.306858e-22
7.888601e+05	1.306893e-22
7.906786e+05	1.306886e-22
7.925013e+05	1.309335e-22
7.943282e+05	1.309357e-22
7.961594e+05	1.309541e-22
7.979947e+05	1.309559e-22
7.998343e+05	1.309579e-22
8.016781e+05	1.309696e-22
8.035261e+05	1.310796e-22
8.053784e+05	1.310831e-22
8.072350e+05	1.311269e-22
