# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
1.006932e+03	1.617870e-23
1.009253e+03	1.619645e-23
1.011579e+03	1.622298e-23
1.013911e+03	1.624062e-23
1.016249e+03	1.625821e-23
1.018591e+03	1.628452e-23
1.020939e+03	1.630200e-23
1.023293e+03	1.631944e-23
1.025652e+03	1.634552e-23
1.028016e+03	1.636285e-23
1.030386e+03	1.638014e-23
1.032761e+03	1.640599e-23
1.035142e+03	1.642317e-23
1.037528e+03	1.644886e-23
1.039920e+03	1.646593e-23
1.042317e+03	1.648296e-23
1.044720e+03	1.650842e-23
1.047129e+03	1.652535e-23
1.049542e+03	1.655066e-23
1.051962e+03	1.656749e-23
1.054387e+03	1.658427e-23
1.056818e+03	1.660938e-23
1.059254e+03	1.662606e-23
1.061696e+03	1.665101e-23
1.064143e+03	1.666759e-23
1.066596e+03	1.669238e-23
1.069055e+03	1.670885e-23
1.071519e+03	1.673349e-23
1.073989e+03	1.674986e-23
1.076465e+03	1.676619e-23
1.078947e+03	1.679061e-23
1.081434e+03	1.680684e-23
1.083927e+03	1.683110e-23
1.086426e+03	1.684723e-23
1.088930e+03	1.687135e-23
1.091440e+03	1.688737e-23
1.093956e+03	1.691133e-23
1.096478e+03	1.692726e-23
1.099006e+03	1.695107e-23
1.101539e+03	1.697479e-23
1.104079e+03	1.699056e-23
1.106624e+03	1.701413e-23
1.109175e+03	1.702980e-23
1.111732e+03	1.705322e-23
1.114295e+03	1.706879e-23
1.116863e+03	1.709207e-23
1.119438e+03	1.710753e-23
1.122018e+03	1.713066e-23
1.124605e+03	1.715371e-23
1.127197e+03	1.716902e-23
1.129796e+03	1.719192e-23
1.132400e+03	1.720713e-23
1.135011e+03	1.722988e-23
1.137627e+03	1.725255e-23
1.140250e+03	1.726761e-23
1.142878e+03	1.729013e-23
1.145513e+03	1.731257e-23
1.148154e+03	1.732748e-23
1.150800e+03	1.734977e-23
1.153453e+03	1.736458e-23
1.156112e+03	1.738673e-23
1.158777e+03	1.740880e-23
1.161449e+03	1.742346e-23
1.164126e+03	1.744539e-23
1.166810e+03	1.746723e-23
1.169499e+03	1.748175e-23
1.172195e+03	1.750345e-23
1.174898e+03	1.752507e-23
1.177606e+03	1.754660e-23
1.180321e+03	1.756091e-23
1.183042e+03	1.758231e-23
1.185769e+03	1.760363e-23
1.188502e+03	1.762486e-23
1.191242e+03	1.763897e-23
1.193988e+03	1.766007e-23
1.196741e+03	1.768108e-23
1.199499e+03	1.769505e-23
1.202264e+03	1.771594e-23
1.205036e+03	1.773675e-23
1.207814e+03	1.775748e-23
1.210598e+03	1.777812e-23
1.213389e+03	1.779185e-23
1.216186e+03	1.781236e-23
1.218990e+03	1.783280e-23
1.221800e+03	1.785315e-23
1.224616e+03	1.787343e-23
1.227439e+03	1.788691e-23
1.230269e+03	1.790705e-23
1.233105e+03	1.792712e-23
1.235947e+03	1.794711e-23
1.238797e+03	1.796702e-23
1.241652e+03	1.798685e-23
1.244515e+03	1.800661e-23
1.247384e+03	1.801974e-23
1.250259e+03	1.803936e-23
1.253141e+03	1.805891e-23
1.256030e+03	1.807838e-23
1.258925e+03	1.809778e-23
1.261828e+03	1.811710e-23
1.264736e+03	1.813634e-23
1.267652e+03	1.815551e-23
1.270574e+03	1.817460e-23
1.273503e+03	1.819362e-23
1.276439e+03	1.820626e-23
1.279381e+03	1.822515e-23
1.282331e+03	1.824396e-23
1.285287e+03	1.826271e-23
1.288250e+03	1.828137e-23
1.291219e+03	1.829997e-23
1.294196e+03	1.831849e-23
1.297179e+03	1.833693e-23
1.300170e+03	1.835530e-23
1.303167e+03	1.837360e-23
1.306171e+03	1.839183e-23
1.309182e+03	1.840998e-23
1.312200e+03	1.842806e-23
1.315225e+03	1.844607e-23
1.318257e+03	1.846400e-23
1.321296e+03	1.848187e-23
1.324342e+03	1.849966e-23
1.327394e+03	1.851738e-23
1.330454e+03	1.853503e-23
1.333521e+03	1.855845e-23
1.336596e+03	1.857593e-23
1.339677e+03	1.859334e-23
1.342765e+03	1.861068e-23
1.345860e+03	1.862795e-23
1.348963e+03	1.864515e-23
1.352073e+03	1.866228e-23
1.355189e+03	1.867935e-23
1.358313e+03	1.869635e-23
1.361445e+03	1.871328e-23
1.364583e+03	1.873574e-23
1.367729e+03	1.875251e-23
1.370882e+03	1.876921e-23
1.374042e+03	1.878584e-23
1.377209e+03	1.880240e-23
1.380384e+03	1.881889e-23
1.383566e+03	1.884078e-23
1.386756e+03	1.885711e-23
1.389953e+03	1.887338e-23
1.393157e+03	1.888958e-23
1.396368e+03	1.890571e-23
1.399587e+03	1.892712e-23
1.402814e+03	1.894310e-23
1.406048e+03	1.895901e-23
1.409289e+03	1.897485e-23
1.412538e+03	1.899588e-23
1.415794e+03	1.901157e-23
1.419058e+03	1.902719e-23
1.422329e+03	1.904275e-23
1.425608e+03	1.906340e-23
1.428894e+03	1.907880e-23
1.432188e+03	1.909415e-23
1.435489e+03	1.910942e-23
1.438799e+03	1.912969e-23
1.442115e+03	1.914482e-23
1.445440e+03	1.915988e-23
1.448772e+03	1.917987e-23
1.452112e+03	1.919478e-23
1.455459e+03	1.920963e-23
1.458814e+03	1.922934e-23
1.462177e+03	1.924404e-23
1.465548e+03	1.926354e-23
1.468926e+03	1.927810e-23
1.472313e+03	1.929260e-23
1.475707e+03	1.931182e-23
1.479108e+03	1.932617e-23
1.482518e+03	1.934521e-23
1.485936e+03	1.935942e-23
1.489361e+03	1.937356e-23
1.492794e+03	1.939233e-23
1.496236e+03	1.940633e-23
1.499685e+03	1.942490e-23
1.503142e+03	1.943877e-23
1.506607e+03	1.945717e-23
1.510080e+03	1.947090e-23
1.513561e+03	1.948911e-23
1.517050e+03	1.950270e-23
1.520548e+03	1.952072e-23
1.524053e+03	1.953417e-23
1.527566e+03	1.955201e-23
1.531087e+03	1.956532e-23
1.534617e+03	1.958298e-23
1.538155e+03	1.959617e-23
1.541700e+03	1.961365e-23
1.545254e+03	1.962670e-23
1.548817e+03	1.964400e-23
1.552387e+03	1.965691e-23
1.555966e+03	1.967404e-23
1.559553e+03	1.969106e-23
1.563148e+03	1.970376e-23
1.566751e+03	1.972060e-23
1.570363e+03	1.973317e-23
1.573983e+03	1.974983e-23
1.577611e+03	1.976640e-23
1.581248e+03	1.977876e-23
1.584893e+03	1.979517e-23
1.588547e+03	1.981153e-23
1.592209e+03	1.982373e-23
1.595879e+03	1.983992e-23
1.599558e+03	1.985601e-23
1.603245e+03	1.986800e-23
1.606941e+03	1.988392e-23
1.610646e+03	1.989974e-23
1.614359e+03	1.991154e-23
1.618080e+03	1.992719e-23
1.621810e+03	1.994274e-23
1.625549e+03	1.995820e-23
1.629296e+03	1.996973e-23
1.633052e+03	1.998502e-23
1.636817e+03	2.000021e-23
1.640590e+03	2.001531e-23
1.644372e+03	2.002658e-23
1.648162e+03	2.004151e-23
1.651962e+03	2.005636e-23
1.655770e+03	2.007111e-23
1.659587e+03	2.008576e-23
1.663413e+03	2.009670e-23
1.667247e+03	2.011119e-23
1.671091e+03	2.012559e-23
1.674943e+03	2.013991e-23
1.678804e+03	2.015413e-23
1.682674e+03	2.016826e-23
1.686553e+03	2.018230e-23
1.690441e+03	2.019277e-23
1.694338e+03	2.020665e-23
1.698244e+03	2.022044e-23
1.702159e+03	2.023415e-23
1.706082e+03	2.024777e-23
1.710015e+03	2.026129e-23
1.713957e+03	2.027473e-23
1.717908e+03	2.028808e-23
1.721869e+03	2.030135e-23
1.725838e+03	2.031453e-23
1.729816e+03	2.032762e-23
1.733804e+03	2.034062e-23
1.737801e+03	2.035354e-23
1.741807e+03	2.036637e-23
1.745822e+03	2.037912e-23
1.749847e+03	2.039178e-23
1.753881e+03	2.040436e-23
1.757924e+03	2.041685e-23
1.761976e+03	2.042926e-23
1.766038e+03	2.044159e-23
1.770109e+03	2.045383e-23
1.774189e+03	2.046599e-23
1.778279e+03	2.047807e-23
1.782379e+03	2.049006e-23
1.786488e+03	2.050197e-23
1.790606e+03	2.051675e-23
1.794734e+03	2.052848e-23
1.798871e+03	2.054013e-23
1.803018e+03	2.055170e-23
1.807174e+03	2.056320e-23
1.811340e+03	2.057462e-23
1.815516e+03	2.058878e-23
1.819701e+03	2.060002e-23
1.823896e+03	2.061118e-23
1.828100e+03	2.062226e-23
1.832314e+03	2.063327e-23
1.836538e+03	2.064691e-23
1.840772e+03	2.065774e-23
1.845015e+03	2.066849e-23
1.849269e+03	2.067916e-23
1.853532e+03	2.069239e-23
1.857804e+03	2.070289e-23
1.862087e+03	2.071331e-23
1.866380e+03	2.072366e-23
1.870682e+03	2.073649e-23
1.874995e+03	2.074667e-23
1.879317e+03	2.075677e-23
1.883649e+03	2.076930e-23
1.887991e+03	2.077924e-23
1.892344e+03	2.078910e-23
1.896706e+03	2.080132e-23
1.901078e+03	2.081102e-23
1.905461e+03	2.082065e-23
1.909853e+03	2.083258e-23
1.914256e+03	2.084204e-23
1.918669e+03	2.085377e-23
1.923092e+03	2.086307e-23
1.927525e+03	2.087460e-23
1.931968e+03	2.088374e-23
1.936422e+03	2.089281e-23
1.940886e+03	2.090405e-23
1.945360e+03	2.091296e-23
1.949845e+03	2.092401e-23
1.954339e+03	2.093276e-23
1.958845e+03	2.094360e-23
1.963360e+03	2.095219e-23
1.967886e+03	2.096283e-23
1.972423e+03	2.097127e-23
1.976970e+03	2.098173e-23
1.981527e+03	2.099208e-23
1.986095e+03	2.100028e-23
1.990673e+03	2.101044e-23
1.995262e+03	2.101850e-23
1.999862e+03	2.102847e-23
2.004472e+03	2.103635e-23
2.009093e+03	2.104611e-23
2.013724e+03	2.105577e-23
2.018366e+03	2.106342e-23
2.023019e+03	2.107290e-23
2.027683e+03	2.108228e-23
2.032357e+03	2.108971e-23
2.037042e+03	2.109891e-23
2.041738e+03	2.110801e-23
2.046445e+03	2.111522e-23
2.051162e+03	2.112415e-23
2.055891e+03	2.113298e-23
2.060630e+03	2.114171e-23
2.065380e+03	2.114863e-23
2.070141e+03	2.115719e-23
2.074914e+03	2.116566e-23
2.079697e+03	2.117403e-23
2.084491e+03	2.118066e-23
2.089296e+03	2.118886e-23
2.094112e+03	2.119697e-23
2.098940e+03	2.120499e-23
2.103778e+03	2.121292e-23
2.108628e+03	2.122075e-23
2.113489e+03	2.122695e-23
2.118361e+03	2.123463e-23
2.123244e+03	2.124221e-23
2.128139e+03	2.124970e-23
2.133045e+03	2.125710e-23
2.137962e+03	2.126442e-23
2.142891e+03	2.127165e-23
2.147830e+03	2.127878e-23
2.152782e+03	2.128584e-23
2.157744e+03	2.129280e-23
2.162719e+03	2.129968e-23
2.167704e+03	2.130648e-23
2.172701e+03	2.131319e-23
2.177710e+03	2.131981e-23
2.182730e+03	2.132635e-23
2.187762e+03	2.133281e-23
2.192805e+03	2.133918e-23
2.197860e+03	2.134547e-23
2.202926e+03	2.135168e-23
2.208005e+03	2.135781e-23
2.213095e+03	2.136385e-23
2.218196e+03	2.136982e-23
2.223310e+03	2.137570e-23
2.228435e+03	2.138151e-23
2.233572e+03	2.138837e-23
2.238721e+03	2.139399e-23
2.243882e+03	2.139955e-23
2.249055e+03	2.140502e-23
2.254239e+03	2.141041e-23
2.259436e+03	2.141573e-23
2.264644e+03	2.142201e-23
2.269865e+03	2.142716e-23
2.275097e+03	2.143224e-23
2.280342e+03	2.143724e-23
2.285599e+03	2.144314e-23
2.290868e+03	2.144797e-23
2.296149e+03	2.145273e-23
2.301442e+03	2.145742e-23
2.306747e+03	2.146295e-23
2.312065e+03	2.146747e-23
2.317395e+03	2.147193e-23
2.322737e+03	2.147718e-23
2.328091e+03	2.148148e-23
2.333458e+03	2.148571e-23
2.338837e+03	2.149069e-23
2.344229e+03	2.149476e-23
2.349633e+03	2.149956e-23
2.355049e+03	2.150348e-23
2.360478e+03	2.150733e-23
2.365920e+03	2.151186e-23
2.371374e+03	2.151556e-23
2.376840e+03	2.151992e-23
2.382319e+03	2.152347e-23
2.387811e+03	2.152765e-23
2.393316e+03	2.153106e-23
2.398833e+03	2.153506e-23
2.404363e+03	2.153835e-23
2.409905e+03	2.154218e-23
2.415461e+03	2.154530e-23
2.421029e+03	2.154897e-23
2.426610e+03	2.155254e-23
2.432204e+03	2.155545e-23
2.437811e+03	2.155885e-23
2.443431e+03	2.156162e-23
2.449063e+03	2.156487e-23
2.454709e+03	2.156802e-23
2.460368e+03	2.157058e-23
2.466039e+03	2.157358e-23
2.471724e+03	2.157649e-23
2.477422e+03	2.157884e-23
2.483133e+03	2.158159e-23
2.488857e+03	2.158426e-23
2.494595e+03	2.158684e-23
2.500345e+03	2.158893e-23
2.506109e+03	2.159137e-23
2.511886e+03	2.159373e-23
2.517677e+03	2.159603e-23
2.523481e+03	2.159788e-23
2.529298e+03	2.160003e-23
2.535129e+03	2.160210e-23
2.540973e+03	2.160408e-23
2.546830e+03	2.160599e-23
2.552701e+03	2.160782e-23
2.558586e+03	2.160958e-23
2.564484e+03	2.161098e-23
2.570396e+03	2.161259e-23
2.576321e+03	2.161413e-23
2.582260e+03	2.161559e-23
2.588213e+03	2.161697e-23
2.594179e+03	2.161828e-23
2.600160e+03	2.161951e-23
2.606154e+03	2.162068e-23
2.612161e+03	2.162177e-23
2.618183e+03	2.162279e-23
2.624219e+03	2.162373e-23
2.630268e+03	2.162461e-23
2.636331e+03	2.162541e-23
2.642409e+03	2.162614e-23
2.648500e+03	2.162691e-23
2.654606e+03	2.162749e-23
2.660725e+03	2.162801e-23
2.666859e+03	2.162846e-23
2.673006e+03	2.162884e-23
2.679168e+03	2.162915e-23
2.685344e+03	2.162940e-23
2.691535e+03	2.162960e-23
2.697739e+03	2.162970e-23
2.703958e+03	2.162974e-23
2.710192e+03	2.162972e-23
2.716439e+03	2.162963e-23
2.722701e+03	2.162945e-23
2.728978e+03	2.162922e-23
2.735269e+03	2.162893e-23
2.741574e+03	2.162852e-23
2.747894e+03	2.162810e-23
2.754229e+03	2.162762e-23
2.760578e+03	2.162698e-23
2.766942e+03	2.162637e-23
2.773320e+03	2.162570e-23
2.779713e+03	2.162484e-23
2.786121e+03	2.162404e-23
2.792544e+03	2.162304e-23
2.798981e+03	2.162212e-23
2.805434e+03	2.162114e-23
2.811901e+03	2.161993e-23
2.818383e+03	2.161883e-23
2.824880e+03	2.161747e-23
2.831392e+03	2.161625e-23
2.837919e+03	2.161476e-23
2.844461e+03	2.161342e-23
2.851018e+03	2.161180e-23
2.857591e+03	2.161010e-23
2.864178e+03	2.160858e-23
2.870781e+03	2.160675e-23
2.877398e+03	2.160512e-23
2.884032e+03	2.160316e-23
2.890680e+03	2.160113e-23
2.897344e+03	2.159934e-23
2.904023e+03	2.159718e-23
2.910717e+03	2.159496e-23
2.917427e+03	2.159300e-23
2.924152e+03	2.159065e-23
2.930893e+03	2.158824e-23
2.937650e+03	2.158576e-23
2.944422e+03	2.158359e-23
2.951209e+03	2.158099e-23
2.958012e+03	2.157833e-23
2.964831e+03	2.157561e-23
2.971666e+03	2.157283e-23
2.978516e+03	2.156998e-23
2.985383e+03	2.156750e-23
2.992265e+03	2.156454e-23
2.999163e+03	2.156153e-23
3.006076e+03	2.155846e-23
3.013006e+03	2.155533e-23
3.019952e+03	2.155214e-23
3.026913e+03	2.154890e-23
3.033891e+03	2.154560e-23
3.040885e+03	2.154224e-23
3.047895e+03	2.153883e-23
3.054921e+03	2.153536e-23
3.061963e+03	2.153184e-23
3.069022e+03	2.152827e-23
3.076097e+03	2.152464e-23
3.083188e+03	2.152096e-23
3.090295e+03	2.151723e-23
3.097419e+03	2.151344e-23
3.104560e+03	2.150905e-23
3.111716e+03	2.150516e-23
3.118890e+03	2.150121e-23
3.126079e+03	2.149722e-23
3.133286e+03	2.149318e-23
3.140509e+03	2.148849e-23
3.147748e+03	2.148434e-23
3.155005e+03	2.148015e-23
3.162278e+03	2.147590e-23
3.169567e+03	2.147100e-23
3.176874e+03	2.146665e-23
3.184198e+03	2.146226e-23
3.191538e+03	2.145719e-23
3.198895e+03	2.145271e-23
3.206269e+03	2.144818e-23
3.213661e+03	2.144295e-23
3.221069e+03	2.143833e-23
3.228494e+03	2.143366e-23
3.235937e+03	2.142828e-23
3.243396e+03	2.142352e-23
3.250873e+03	2.141804e-23
3.258367e+03	2.141319e-23
3.265878e+03	2.140761e-23
3.273407e+03	2.140268e-23
3.280953e+03	2.139700e-23
3.288516e+03	2.139127e-23
3.296097e+03	2.138621e-23
3.303695e+03	2.138038e-23
3.311311e+03	2.137525e-23
3.318945e+03	2.136933e-23
3.326596e+03	2.136336e-23
3.334264e+03	2.135810e-23
3.341950e+03	2.135205e-23
3.349654e+03	2.134595e-23
3.357376e+03	2.134057e-23
3.365116e+03	2.133438e-23
3.372873e+03	2.132815e-23
3.380648e+03	2.132188e-23
3.388442e+03	2.131635e-23
3.396253e+03	2.130999e-23
3.404082e+03	2.130359e-23
3.411929e+03	2.129715e-23
3.419794e+03	2.129067e-23
3.427678e+03	2.128396e-23
3.435579e+03	2.127704e-23
3.443499e+03	2.127094e-23
3.451437e+03	2.126394e-23
3.459394e+03	2.125691e-23
3.467369e+03	2.124983e-23
3.475362e+03	2.124272e-23
3.483373e+03	2.123557e-23
3.491403e+03	2.122838e-23
3.499452e+03	2.122115e-23
3.507519e+03	2.121298e-23
3.515604e+03	2.120567e-23
3.523709e+03	2.119833e-23
3.531832e+03	2.119096e-23
3.539973e+03	2.118355e-23
3.548134e+03	2.117611e-23
3.556313e+03	2.116863e-23
3.564511e+03	2.116018e-23
3.572728e+03	2.115264e-23
3.580964e+03	2.114507e-23
3.589219e+03	2.113747e-23
3.597493e+03	2.112984e-23
3.605786e+03	2.112122e-23
3.614099e+03	2.111353e-23
3.622430e+03	2.110581e-23
3.630781e+03	2.109709e-23
3.639150e+03	2.108931e-23
3.647539e+03	2.108052e-23
3.655948e+03	2.107267e-23
3.664376e+03	2.106480e-23
3.672823e+03	2.105592e-23
3.681290e+03	2.104799e-23
3.689776e+03	2.103904e-23
3.698282e+03	2.103106e-23
3.706807e+03	2.102205e-23
3.715352e+03	2.101401e-23
3.723917e+03	2.100494e-23
3.732502e+03	2.099584e-23
3.741106e+03	2.098773e-23
3.749730e+03	2.097857e-23
3.758374e+03	2.097039e-23
3.767038e+03	2.096118e-23
3.775722e+03	2.095194e-23
3.784426e+03	2.094371e-23
3.793150e+03	2.093442e-23
3.801894e+03	2.092510e-23
3.810658e+03	2.091575e-23
3.819443e+03	2.090743e-23
3.828247e+03	2.089804e-23
3.837072e+03	2.088862e-23
3.845918e+03	2.087918e-23
3.854784e+03	2.086971e-23
3.863670e+03	2.086023e-23
3.872576e+03	2.085072e-23
3.881504e+03	2.084118e-23
3.890451e+03	2.083269e-23
3.899420e+03	2.082312e-23
3.908409e+03	2.081352e-23
3.917419e+03	2.080390e-23
3.926449e+03	2.079427e-23
3.935501e+03	2.078354e-23
3.944573e+03	2.077386e-23
3.953666e+03	2.076416e-23
3.962780e+03	2.075444e-23
3.971915e+03	2.074471e-23
3.981072e+03	2.073495e-23
3.990249e+03	2.072511e-23
3.999447e+03	2.071525e-23
4.008667e+03	2.070426e-23
4.017908e+03	2.069436e-23
4.027170e+03	2.068443e-23
4.036454e+03	2.067449e-23
4.045759e+03	2.066343e-23
4.055085e+03	2.065346e-23
4.064433e+03	2.064347e-23
4.073803e+03	2.063236e-23
4.083194e+03	2.062235e-23
4.092607e+03	2.061120e-23
4.102041e+03	2.060115e-23
4.111497e+03	2.059109e-23
4.120975e+03	2.057990e-23
4.130475e+03	2.056982e-23
4.139997e+03	2.055860e-23
4.149540e+03	2.054737e-23
4.159106e+03	2.053725e-23
4.168694e+03	2.052598e-23
4.178304e+03	2.051584e-23
4.187936e+03	2.050455e-23
4.197590e+03	2.049326e-23
4.207266e+03	2.048308e-23
4.216965e+03	2.047176e-23
4.226686e+03	2.046043e-23
4.236430e+03	2.045022e-23
4.246196e+03	2.043887e-23
4.255984e+03	2.042751e-23
4.265795e+03	2.041614e-23
4.275629e+03	2.040476e-23
4.285485e+03	2.039451e-23
4.295364e+03	2.038311e-23
4.305266e+03	2.037171e-23
4.315191e+03	2.036029e-23
4.325138e+03	2.034887e-23
4.335109e+03	2.033744e-23
4.345102e+03	2.032600e-23
4.355119e+03	2.031456e-23
4.365158e+03	2.030311e-23
4.375221e+03	2.029166e-23
4.385307e+03	2.028020e-23
4.395416e+03	2.026873e-23
4.405549e+03	2.025612e-23
4.415704e+03	2.024464e-23
4.425884e+03	2.023316e-23
4.436086e+03	2.022168e-23
4.446313e+03	2.021019e-23
4.456562e+03	2.019755e-23
4.466836e+03	2.018605e-23
4.477133e+03	2.017455e-23
4.487454e+03	2.016305e-23
4.497799e+03	2.015040e-23
4.508167e+03	2.013889e-23
4.518559e+03	2.012623e-23
4.528976e+03	2.011471e-23
4.539416e+03	2.010319e-23
4.549881e+03	2.009052e-23
4.560369e+03	2.007901e-23
4.570882e+03	2.006634e-23
4.581419e+03	2.005482e-23
4.591980e+03	2.004215e-23
4.602566e+03	2.002948e-23
4.613176e+03	2.001796e-23
4.623810e+03	2.000529e-23
4.634469e+03	1.999378e-23
4.645153e+03	1.998111e-23
4.655861e+03	1.996845e-23
4.666594e+03	1.995579e-23
4.677351e+03	1.994428e-23
4.688134e+03	1.993163e-23
4.698941e+03	1.991897e-23
4.709773e+03	1.990633e-23
4.720630e+03	1.989368e-23
4.731513e+03	1.988104e-23
4.742420e+03	1.986955e-23
4.753352e+03	1.985692e-23
4.764310e+03	1.984429e-23
4.775293e+03	1.983167e-23
4.786301e+03	1.981905e-23
4.797334e+03	1.980644e-23
4.808393e+03	1.979383e-23
4.819478e+03	1.978123e-23
4.830588e+03	1.976749e-23
4.841724e+03	1.975490e-23
4.852885e+03	1.974232e-23
4.864072e+03	1.972975e-23
4.875285e+03	1.971718e-23
4.886524e+03	1.970348e-23
4.897788e+03	1.969093e-23
4.909079e+03	1.967839e-23
4.920395e+03	1.966585e-23
4.931738e+03	1.965219e-23
4.943107e+03	1.963967e-23
4.954502e+03	1.962602e-23
4.965923e+03	1.961352e-23
4.977371e+03	1.960103e-23
4.988845e+03	1.958742e-23
5.000345e+03	1.957495e-23
5.011872e+03	1.956133e-23
5.023426e+03	1.954885e-23
5.035006e+03	1.953526e-23
5.046613e+03	1.952167e-23
5.058247e+03	1.950923e-23
5.069907e+03	1.949567e-23
5.081594e+03	1.948213e-23
5.093309e+03	1.946972e-23
5.105050e+03	1.945620e-23
5.116818e+03	1.944269e-23
5.128614e+03	1.942920e-23
5.140437e+03	1.941684e-23
5.152286e+03	1.940337e-23
5.164164e+03	1.938992e-23
5.176068e+03	1.937648e-23
5.188000e+03	1.936306e-23
5.199960e+03	1.934965e-23
5.211947e+03	1.933625e-23
5.223962e+03	1.932288e-23
5.236004e+03	1.930951e-23
5.248075e+03	1.929617e-23
5.260173e+03	1.928283e-23
5.272299e+03	1.926952e-23
5.284453e+03	1.925622e-23
5.296634e+03	1.924183e-23
5.308844e+03	1.922856e-23
5.321083e+03	1.921532e-23
5.333349e+03	1.920208e-23
5.345644e+03	1.918777e-23
5.357967e+03	1.917457e-23
5.370318e+03	1.916139e-23
5.382698e+03	1.914713e-23
5.395106e+03	1.913399e-23
5.407543e+03	1.911977e-23
5.420009e+03	1.910666e-23
5.432503e+03	1.909248e-23
5.445027e+03	1.907941e-23
5.457579e+03	1.906527e-23
5.470160e+03	1.905224e-23
5.482770e+03	1.903814e-23
5.495409e+03	1.902515e-23
5.508077e+03	1.901110e-23
5.520774e+03	1.899706e-23
5.533501e+03	1.898304e-23
5.546257e+03	1.897013e-23
5.559043e+03	1.895615e-23
5.571857e+03	1.894220e-23
5.584702e+03	1.892828e-23
5.597576e+03	1.891437e-23
5.610480e+03	1.890156e-23
5.623413e+03	1.888770e-23
5.636377e+03	1.887386e-23
5.649370e+03	1.886005e-23
5.662393e+03	1.884625e-23
5.675446e+03	1.883248e-23
5.688529e+03	1.881769e-23
5.701643e+03	1.880397e-23
5.714786e+03	1.879027e-23
5.727960e+03	1.877660e-23
5.741165e+03	1.876295e-23
5.754399e+03	1.874933e-23
5.767665e+03	1.873469e-23
5.780960e+03	1.872112e-23
5.794287e+03	1.870757e-23
5.807644e+03	1.869300e-23
5.821032e+03	1.867951e-23
5.834451e+03	1.866603e-23
5.847901e+03	1.865155e-23
5.861382e+03	1.863813e-23
5.874894e+03	1.862370e-23
5.888437e+03	1.861034e-23
5.902011e+03	1.859597e-23
5.915616e+03	1.858163e-23
5.929253e+03	1.856848e-23
5.942922e+03	1.855476e-23
5.956621e+03	1.854085e-23
5.970353e+03	1.852796e-23
5.984116e+03	1.851412e-23
5.997911e+03	1.850030e-23
6.011737e+03	1.848649e-23
6.025596e+03	1.847270e-23
6.039486e+03	1.845993e-23
6.053409e+03	1.844621e-23
6.067363e+03	1.843251e-23
6.081350e+03	1.841885e-23
6.095369e+03	1.840522e-23
6.109420e+03	1.839163e-23
6.123504e+03	1.837709e-23
6.137620e+03	1.836356e-23
6.151769e+03	1.835006e-23
6.165950e+03	1.833660e-23
6.180164e+03	1.832316e-23
6.194411e+03	1.830975e-23
6.208690e+03	1.829543e-23
6.223003e+03	1.828208e-23
6.237348e+03	1.826878e-23
6.251727e+03	1.825455e-23
6.266139e+03	1.824131e-23
6.280584e+03	1.822716e-23
6.295062e+03	1.821398e-23
6.309573e+03	1.819989e-23
6.324119e+03	1.818671e-23
6.338697e+03	1.817262e-23
6.353309e+03	1.815950e-23
6.367955e+03	1.814548e-23
6.382635e+03	1.813150e-23
6.397348e+03	1.811848e-23
6.412096e+03	1.810457e-23
6.426877e+03	1.809069e-23
6.441693e+03	1.807686e-23
6.456542e+03	1.806305e-23
6.471426e+03	1.805021e-23
6.486344e+03	1.803648e-23
6.501297e+03	1.802278e-23
6.516284e+03	1.800911e-23
6.531306e+03	1.799548e-23
6.546362e+03	1.798188e-23
6.561453e+03	1.796833e-23
6.576578e+03	1.795390e-23
6.591739e+03	1.794042e-23
6.606934e+03	1.792697e-23
6.622165e+03	1.791356e-23
6.637431e+03	1.790018e-23
6.652732e+03	1.788595e-23
6.668068e+03	1.787265e-23
6.683439e+03	1.785939e-23
6.698846e+03	1.784528e-23
6.714289e+03	1.783209e-23
6.729767e+03	1.781806e-23
6.745280e+03	1.780494e-23
6.760830e+03	1.779099e-23
6.776415e+03	1.777795e-23
6.792036e+03	1.776408e-23
6.807694e+03	1.775025e-23
6.823387e+03	1.773733e-23
6.839116e+03	1.772358e-23
6.854882e+03	1.770987e-23
6.870684e+03	1.769620e-23
6.886523e+03	1.768258e-23
6.902398e+03	1.766984e-23
6.918310e+03	1.765630e-23
6.934258e+03	1.764279e-23
6.950243e+03	1.762933e-23
6.966265e+03	1.761590e-23
6.982324e+03	1.760252e-23
6.998420e+03	1.758918e-23
7.014553e+03	1.757503e-23
7.030723e+03	1.756175e-23
7.046931e+03	1.754851e-23
7.063176e+03	1.753532e-23
7.079458e+03	1.752216e-23
7.095778e+03	1.750823e-23
7.112135e+03	1.749516e-23
7.128530e+03	1.748132e-23
7.144963e+03	1.746833e-23
7.161434e+03	1.745538e-23
7.177943e+03	1.744167e-23
7.194490e+03	1.742881e-23
7.211075e+03	1.741519e-23
7.227698e+03	1.740162e-23
7.244360e+03	1.738888e-23
7.261060e+03	1.737540e-23
7.277798e+03	1.736196e-23
7.294575e+03	1.734857e-23
7.311391e+03	1.733600e-23
7.328245e+03	1.732270e-23
7.345139e+03	1.730944e-23
7.362071e+03	1.729623e-23
7.379042e+03	1.728306e-23
7.396053e+03	1.726994e-23
7.413102e+03	1.725686e-23
7.430191e+03	1.724383e-23
7.447320e+03	1.723085e-23
7.464488e+03	1.721791e-23
7.481695e+03	1.720426e-23
