# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
6.039486e+02	3.940223e-24
6.053409e+02	3.948664e-24
6.067363e+02	3.957091e-24
6.081350e+02	3.965502e-24
6.095369e+02	3.973900e-24
6.109420e+02	3.982283e-24
6.123504e+02	3.991249e-24
6.137620e+02	3.999602e-24
6.151769e+02	4.007941e-24
6.165950e+02	4.016265e-24
6.180164e+02	4.024574e-24
6.194411e+02	4.032870e-24
6.208690e+02	4.041741e-24
6.223003e+02	4.050006e-24
6.237348e+02	4.058257e-24
6.251727e+02	4.067081e-24
6.266139e+02	4.075302e-24
6.280584e+02	4.084094e-24
6.295062e+02	4.092284e-24
6.309573e+02	4.101044e-24
6.324119e+02	4.109205e-24
6.338697e+02	4.117933e-24
6.353309e+02	4.126063e-24
6.367955e+02	4.134759e-24
6.382635e+02	4.143438e-24
6.397348e+02	4.151523e-24
6.412096e+02	4.160170e-24
6.426877e+02	4.168801e-24
6.441693e+02	4.177415e-24
6.456542e+02	4.186012e-24
6.471426e+02	4.194021e-24
6.486344e+02	4.202586e-24
6.501297e+02	4.211135e-24
6.516284e+02	4.219667e-24
6.531306e+02	4.228183e-24
6.546362e+02	4.236682e-24
6.561453e+02	4.245165e-24
6.576578e+02	4.254195e-24
6.591739e+02	4.262643e-24
6.606934e+02	4.271075e-24
6.622165e+02	4.279491e-24
6.637431e+02	4.287890e-24
6.652732e+02	4.296830e-24
6.668068e+02	4.305195e-24
6.683439e+02	4.313544e-24
6.698846e+02	4.322431e-24
6.714289e+02	4.330746e-24
6.729767e+02	4.339596e-24
6.745280e+02	4.347877e-24
6.760830e+02	4.356692e-24
6.776415e+02	4.364939e-24
6.792036e+02	4.373717e-24
6.807694e+02	4.382477e-24
6.823387e+02	4.390673e-24
6.839116e+02	4.399397e-24
6.854882e+02	4.408102e-24
6.870684e+02	4.416789e-24
6.886523e+02	4.425457e-24
6.902398e+02	4.433566e-24
6.918310e+02	4.442198e-24
6.934258e+02	4.450812e-24
6.950243e+02	4.459408e-24
6.966265e+02	4.467984e-24
6.982324e+02	4.476543e-24
6.998420e+02	4.485082e-24
7.014553e+02	4.494136e-24
7.030723e+02	4.502637e-24
7.046931e+02	4.511121e-24
7.063176e+02	4.519586e-24
7.079458e+02	4.528032e-24
7.095778e+02	4.536986e-24
7.112135e+02	4.545395e-24
7.128530e+02	4.554309e-24
7.144963e+02	4.562680e-24
7.161434e+02	4.571033e-24
7.177943e+02	4.579887e-24
7.194490e+02	4.588203e-24
7.211075e+02	4.597017e-24
7.227698e+02	4.605811e-24
7.244360e+02	4.614069e-24
7.261060e+02	4.622823e-24
7.277798e+02	4.631557e-24
7.294575e+02	4.640270e-24
7.311391e+02	4.648452e-24
7.328245e+02	4.657125e-24
7.345139e+02	4.665778e-24
7.362071e+02	4.674411e-24
7.379042e+02	4.683023e-24
7.396053e+02	4.691615e-24
7.413102e+02	4.700186e-24
7.430191e+02	4.708737e-24
7.447320e+02	4.717268e-24
7.464488e+02	4.725780e-24
7.481695e+02	4.734769e-24
7.498942e+02	4.743238e-24
7.516229e+02	4.751687e-24
7.533556e+02	4.760612e-24
7.550922e+02	4.769021e-24
7.568329e+02	4.777410e-24
7.585776e+02	4.786269e-24
7.603263e+02	4.794617e-24
7.620790e+02	4.803433e-24
7.638358e+02	4.811739e-24
7.655966e+02	4.820511e-24
7.673615e+02	4.829262e-24
7.691304e+02	4.837505e-24
7.709035e+02	4.846212e-24
7.726806e+02	4.854897e-24
7.744618e+02	4.863559e-24
7.762471e+02	4.871720e-24
7.780366e+02	4.880339e-24
7.798301e+02	4.888936e-24
7.816278e+02	4.897511e-24
7.834296e+02	4.906064e-24
7.852356e+02	4.914595e-24
7.870458e+02	4.923104e-24
7.888601e+02	4.932061e-24
7.906786e+02	4.940525e-24
7.925013e+02	4.948967e-24
7.943282e+02	4.957386e-24
7.961594e+02	4.966250e-24
7.979947e+02	4.974625e-24
7.998343e+02	4.982978e-24
8.016781e+02	4.991771e-24
8.035261e+02	5.000079e-24
8.053784e+02	5.008826e-24
8.072350e+02	5.017090e-24
8.090959e+02	5.025788e-24
8.109611e+02	5.034464e-24
8.128305e+02	5.042660e-24
8.147043e+02	5.051289e-24
8.165824e+02	5.059894e-24
8.184648e+02	5.068474e-24
8.203515e+02	5.077032e-24
8.222426e+02	5.085116e-24
8.241381e+02	5.093626e-24
8.260379e+02	5.102113e-24
8.279422e+02	5.110576e-24
8.298508e+02	5.119459e-24
8.317638e+02	5.127874e-24
8.336812e+02	5.136265e-24
8.356030e+02	5.144632e-24
8.375293e+02	5.152976e-24
8.394600e+02	5.161734e-24
8.413951e+02	5.170030e-24
8.433348e+02	5.178303e-24
8.452788e+02	5.186986e-24
8.472274e+02	5.195211e-24
8.491805e+02	5.203844e-24
8.511380e+02	5.212021e-24
8.531001e+02	5.220604e-24
8.550667e+02	5.229161e-24
8.570378e+02	5.237266e-24
8.590135e+02	5.245774e-24
8.609938e+02	5.254255e-24
8.629785e+02	5.262712e-24
8.649679e+02	5.271143e-24
8.669619e+02	5.279549e-24
8.689604e+02	5.287930e-24
8.709636e+02	5.296285e-24
8.729714e+02	5.304616e-24
8.749838e+02	5.312921e-24
8.770008e+02	5.321201e-24
8.790225e+02	5.329457e-24
8.810489e+02	5.337687e-24
8.830799e+02	5.346302e-24
8.851156e+02	5.354482e-24
8.871560e+02	5.363044e-24
8.892011e+02	5.371173e-24
8.912509e+02	5.379681e-24
8.933055e+02	5.387760e-24
8.953648e+02	5.396216e-24
8.974288e+02	5.404243e-24
8.994976e+02	5.412646e-24
9.015711e+02	5.421023e-24
9.036495e+02	5.428976e-24
9.057326e+02	5.437301e-24
9.078205e+02	5.445599e-24
9.099133e+02	5.453871e-24
9.120108e+02	5.462115e-24
9.141132e+02	5.470334e-24
9.162205e+02	5.478525e-24
9.183326e+02	5.486690e-24
9.204496e+02	5.494830e-24
9.225714e+02	5.503328e-24
9.246982e+02	5.511413e-24
9.268298e+02	5.519472e-24
9.289664e+02	5.527887e-24
9.311079e+02	5.535892e-24
9.332543e+02	5.544251e-24
9.354057e+02	5.552203e-24
9.375620e+02	5.560507e-24
9.397233e+02	5.568406e-24
9.418896e+02	5.576654e-24
9.440609e+02	5.584874e-24
9.462372e+02	5.592694e-24
9.484185e+02	5.600859e-24
9.506048e+02	5.608995e-24
9.527962e+02	5.617104e-24
9.549926e+02	5.625185e-24
9.571941e+02	5.633239e-24
9.594006e+02	5.641264e-24
9.616123e+02	5.649262e-24
9.638290e+02	5.657232e-24
9.660509e+02	5.665536e-24
9.682779e+02	5.673450e-24
9.705100e+02	5.681337e-24
9.727472e+02	5.689196e-24
9.749896e+02	5.697383e-24
9.772372e+02	5.705187e-24
9.794900e+02	5.713317e-24
9.817479e+02	5.721065e-24
9.840111e+02	5.729137e-24
9.862795e+02	5.737179e-24
9.885531e+02	5.745192e-24
9.908319e+02	5.752830e-24
9.931160e+02	5.760786e-24
9.954054e+02	5.768713e-24
9.977001e+02	5.776610e-24
1.000000e+03	5.784479e-24
1.002305e+03	5.791285e-24
1.004616e+03	5.801452e-24
1.006932e+03	5.808204e-24
1.009253e+03	5.814933e-24
1.011579e+03	5.824987e-24
1.013911e+03	5.831662e-24
1.016249e+03	5.838316e-24
1.018591e+03	5.848257e-24
1.020939e+03	5.854857e-24
1.023293e+03	5.861436e-24
1.025652e+03	5.871265e-24
1.028016e+03	5.877790e-24
1.030386e+03	5.884295e-24
1.032761e+03	5.894012e-24
1.035142e+03	5.900464e-24
1.037528e+03	5.910103e-24
1.039920e+03	5.916502e-24
1.042317e+03	5.922881e-24
1.044720e+03	5.932410e-24
1.047129e+03	5.938736e-24
1.049542e+03	5.948187e-24
1.051962e+03	5.954464e-24
1.054387e+03	5.960720e-24
1.056818e+03	5.970064e-24
1.059254e+03	5.976269e-24
1.061696e+03	5.985538e-24
1.064143e+03	5.991692e-24
1.066596e+03	6.000884e-24
1.069055e+03	6.006987e-24
1.071519e+03	6.016104e-24
1.073989e+03	6.022156e-24
1.076465e+03	6.028189e-24
1.078947e+03	6.037201e-24
1.081434e+03	6.043183e-24
1.083927e+03	6.052120e-24
1.086426e+03	6.058053e-24
1.088930e+03	6.066916e-24
1.091440e+03	6.072800e-24
1.093956e+03	6.081588e-24
1.096478e+03	6.087423e-24
1.099006e+03	6.096139e-24
1.101539e+03	6.104811e-24
1.104079e+03	6.110568e-24
1.106624e+03	6.119167e-24
1.109175e+03	6.124876e-24
1.111732e+03	6.133403e-24
1.114295e+03	6.139064e-24
1.116863e+03	6.147520e-24
1.119438e+03	6.153133e-24
1.122018e+03	6.161517e-24
1.124605e+03	6.169859e-24
1.127197e+03	6.175397e-24
1.129796e+03	6.183668e-24
1.132400e+03	6.189159e-24
1.135011e+03	6.197360e-24
1.137627e+03	6.205520e-24
1.140250e+03	6.210936e-24
1.142878e+03	6.219026e-24
1.145513e+03	6.227075e-24
1.148154e+03	6.232417e-24
1.150800e+03	6.240397e-24
1.153453e+03	6.245694e-24
1.156112e+03	6.253605e-24
1.158777e+03	6.261476e-24
1.161449e+03	6.266701e-24
1.164126e+03	6.274504e-24
1.166810e+03	6.282266e-24
1.169499e+03	6.287419e-24
1.172195e+03	6.295115e-24
1.174898e+03	6.302770e-24
1.177606e+03	6.310386e-24
1.180321e+03	6.315441e-24
1.183042e+03	6.322991e-24
1.185769e+03	6.330501e-24
1.188502e+03	6.337973e-24
1.191242e+03	6.342931e-24
1.193988e+03	6.350338e-24
1.196741e+03	6.357704e-24
1.199499e+03	6.362594e-24
1.202264e+03	6.369898e-24
1.205036e+03	6.377163e-24
1.207814e+03	6.384390e-24
1.210598e+03	6.391578e-24
1.213389e+03	6.396350e-24
1.216186e+03	6.403475e-24
1.218990e+03	6.410562e-24
1.221800e+03	6.417611e-24
1.224616e+03	6.424624e-24
1.227439e+03	6.429278e-24
1.230269e+03	6.436228e-24
1.233105e+03	6.443140e-24
1.235947e+03	6.450016e-24
1.238797e+03	6.456855e-24
1.241652e+03	6.463657e-24
1.244515e+03	6.470422e-24
1.247384e+03	6.474912e-24
1.250259e+03	6.481616e-24
1.253141e+03	6.488285e-24
1.256030e+03	6.494917e-24
1.258925e+03	6.501513e-24
1.261828e+03	6.508073e-24
1.264736e+03	6.514598e-24
1.267652e+03	6.521088e-24
1.270574e+03	6.527541e-24
1.273503e+03	6.533960e-24
1.276439e+03	6.538219e-24
1.279381e+03	6.544579e-24
1.282331e+03	6.550904e-24
1.285287e+03	6.557194e-24
1.288250e+03	6.563449e-24
1.291219e+03	6.569671e-24
1.294196e+03	6.575857e-24
1.297179e+03	6.582009e-24
1.300170e+03	6.588127e-24
1.303167e+03	6.594211e-24
1.306171e+03	6.600262e-24
1.309182e+03	6.606278e-24
1.312200e+03	6.612261e-24
1.315225e+03	6.618210e-24
1.318257e+03	6.624126e-24
1.321296e+03	6.630009e-24
1.324342e+03	6.635858e-24
1.327394e+03	6.641675e-24
1.330454e+03	6.647459e-24
1.333521e+03	6.655119e-24
1.336596e+03	6.660827e-24
1.339677e+03	6.666502e-24
1.342765e+03	6.672145e-24
1.345860e+03	6.677754e-24
1.348963e+03	6.683332e-24
1.352073e+03	6.688878e-24
1.355189e+03	6.694392e-24
1.358313e+03	6.699875e-24
1.361445e+03	6.705326e-24
1.364583e+03	6.712546e-24
1.367729e+03	6.717924e-24
1.370882e+03	6.723271e-24
1.374042e+03	6.728587e-24
1.377209e+03	6.733872e-24
1.380384e+03	6.739126e-24
1.383566e+03	6.746083e-24
1.386756e+03	6.751266e-24
1.389953e+03	6.756419e-24
1.393157e+03	6.761540e-24
1.396368e+03	6.766632e-24
1.399587e+03	6.773374e-24
1.402814e+03	6.778396e-24
1.406048e+03	6.783388e-24
1.409289e+03	6.788350e-24
1.412538e+03	6.794920e-24
1.415794e+03	6.799814e-24
1.419058e+03	6.804678e-24
1.422329e+03	6.809513e-24
1.425608e+03	6.815915e-24
1.428894e+03	6.820682e-24
1.432188e+03	6.825420e-24
1.435489e+03	6.830130e-24
1.438799e+03	6.836365e-24
1.442115e+03	6.841008e-24
1.445440e+03	6.845624e-24
1.448772e+03	6.851733e-24
1.452112e+03	6.856283e-24
1.455459e+03	6.860804e-24
1.458814e+03	6.866789e-24
1.462177e+03	6.871246e-24
1.465548e+03	6.877145e-24
1.468926e+03	6.881537e-24
1.472313e+03	6.885902e-24
1.475707e+03	6.891680e-24
1.479108e+03	6.895982e-24
1.482518e+03	6.901676e-24
1.485936e+03	6.905915e-24
1.489361e+03	6.910128e-24
1.492794e+03	6.915703e-24
1.496236e+03	6.919854e-24
1.499685e+03	6.925347e-24
1.503142e+03	6.929438e-24
1.506607e+03	6.934853e-24
1.510080e+03	6.938883e-24
1.513561e+03	6.944217e-24
1.517050e+03	6.948187e-24
1.520548e+03	6.953442e-24
1.524053e+03	6.957353e-24
1.527566e+03	6.962527e-24
1.531087e+03	6.966379e-24
1.534617e+03	6.971476e-24
1.538155e+03	6.975271e-24
1.541700e+03	6.980293e-24
1.545254e+03	6.984029e-24
1.548817e+03	6.988973e-24
1.552387e+03	6.992652e-24
1.555966e+03	6.997520e-24
1.559553e+03	7.002344e-24
1.563148e+03	7.005934e-24
1.566751e+03	7.010684e-24
1.570363e+03	7.014217e-24
1.573983e+03	7.018892e-24
1.577611e+03	7.023525e-24
1.581248e+03	7.026973e-24
1.584893e+03	7.031540e-24
1.588547e+03	7.036076e-24
1.592209e+03	7.039452e-24
1.595879e+03	7.043916e-24
1.599558e+03	7.048340e-24
1.603245e+03	7.051631e-24
1.606941e+03	7.055983e-24
1.610646e+03	7.060296e-24
1.614359e+03	7.063503e-24
1.618080e+03	7.067745e-24
1.621810e+03	7.071948e-24
1.625549e+03	7.076111e-24
1.629296e+03	7.079207e-24
1.633052e+03	7.083302e-24
1.636817e+03	7.087357e-24
1.640590e+03	7.091374e-24
1.644372e+03	7.094362e-24
1.648162e+03	7.098311e-24
1.651962e+03	7.102222e-24
1.655770e+03	7.106096e-24
1.659587e+03	7.109932e-24
1.663413e+03	7.112784e-24
1.667247e+03	7.116554e-24
1.671091e+03	7.120288e-24
1.674943e+03	7.123984e-24
1.678804e+03	7.127643e-24
1.682674e+03	7.131267e-24
1.686553e+03	7.134853e-24
1.690441e+03	7.137519e-24
1.694338e+03	7.141043e-24
1.698244e+03	7.144530e-24
1.702159e+03	7.147982e-24
1.706082e+03	7.151399e-24
1.710015e+03	7.154781e-24
1.713957e+03	7.158127e-24
1.717908e+03	7.161439e-24
1.721869e+03	7.164716e-24
1.725838e+03	7.167959e-24
1.729816e+03	7.171167e-24
1.733804e+03	7.174342e-24
1.737801e+03	7.177482e-24
1.741807e+03	7.180589e-24
1.745822e+03	7.183662e-24
1.749847e+03	7.186702e-24
1.753881e+03	7.189709e-24
1.757924e+03	7.192683e-24
1.761976e+03	7.195624e-24
1.766038e+03	7.198532e-24
1.770109e+03	7.201409e-24
1.774189e+03	7.204253e-24
1.778279e+03	7.207065e-24
1.782379e+03	7.209845e-24
1.786488e+03	7.212594e-24
1.790606e+03	7.215987e-24
1.794734e+03	7.218665e-24
1.798871e+03	7.221312e-24
1.803018e+03	7.223929e-24
1.807174e+03	7.226516e-24
1.811340e+03	7.229073e-24
1.815516e+03	7.232225e-24
1.819701e+03	7.234714e-24
1.823896e+03	7.237172e-24
1.828100e+03	7.239600e-24
1.832314e+03	7.241998e-24
1.836538e+03	7.244955e-24
1.840772e+03	7.247287e-24
1.845015e+03	7.249590e-24
1.849269e+03	7.251864e-24
1.853532e+03	7.254666e-24
1.857804e+03	7.256875e-24
1.862087e+03	7.259056e-24
1.866380e+03	7.261209e-24
1.870682e+03	7.263860e-24
1.874995e+03	7.265950e-24
1.879317e+03	7.268012e-24
1.883649e+03	7.270550e-24
1.887991e+03	7.272550e-24
1.892344e+03	7.274523e-24
1.896706e+03	7.276950e-24
1.901078e+03	7.278863e-24
1.905461e+03	7.280748e-24
1.909853e+03	7.283067e-24
1.914256e+03	7.284892e-24
1.918669e+03	7.287137e-24
1.923092e+03	7.288904e-24
1.927525e+03	7.291076e-24
1.931968e+03	7.292784e-24
1.936422e+03	7.294467e-24
1.940886e+03	7.296535e-24
1.945360e+03	7.298161e-24
1.949845e+03	7.300158e-24
1.954339e+03	7.301727e-24
1.958845e+03	7.303653e-24
1.963360e+03	7.305166e-24
1.967886e+03	7.307023e-24
1.972423e+03	7.308480e-24
1.976970e+03	7.310269e-24
1.981527e+03	7.312020e-24
1.986095e+03	7.313394e-24
1.990673e+03	7.315078e-24
1.995262e+03	7.316400e-24
1.999862e+03	7.318018e-24
2.004472e+03	7.319287e-24
2.009093e+03	7.320840e-24
2.013724e+03	7.322358e-24
2.018366e+03	7.323546e-24
2.023019e+03	7.325000e-24
2.027683e+03	7.326419e-24
2.032357e+03	7.327530e-24
2.037042e+03	7.328887e-24
2.041738e+03	7.330210e-24
2.046445e+03	7.331243e-24
2.051162e+03	7.332505e-24
2.055891e+03	7.333733e-24
2.060630e+03	7.334928e-24
2.065380e+03	7.335860e-24
2.070141e+03	7.336995e-24
2.074914e+03	7.338098e-24
2.079697e+03	7.339169e-24
2.084491e+03	7.340002e-24
2.089296e+03	7.341015e-24
2.094112e+03	7.341997e-24
2.098940e+03	7.342946e-24
2.103778e+03	7.343865e-24
2.108628e+03	7.344752e-24
2.113489e+03	7.345440e-24
2.118361e+03	7.346273e-24
2.123244e+03	7.347074e-24
2.128139e+03	7.347846e-24
2.133045e+03	7.348589e-24
2.137962e+03	7.349300e-24
2.142891e+03	7.349984e-24
2.147830e+03	7.350638e-24
2.152782e+03	7.351262e-24
2.157744e+03	7.351858e-24
2.162719e+03	7.352425e-24
2.167704e+03	7.352964e-24
2.172701e+03	7.353475e-24
2.177710e+03	7.353958e-24
2.182730e+03	7.354413e-24
2.187762e+03	7.354841e-24
2.192805e+03	7.355241e-24
2.197860e+03	7.355614e-24
2.202926e+03	7.355961e-24
2.208005e+03	7.356281e-24
2.213095e+03	7.356574e-24
2.218196e+03	7.356841e-24
2.223310e+03	7.357082e-24
2.228435e+03	7.357297e-24
2.233572e+03	7.357521e-24
2.238721e+03	7.357680e-24
2.243882e+03	7.357813e-24
2.249055e+03	7.357922e-24
2.254239e+03	7.358006e-24
2.259436e+03	7.358065e-24
2.264644e+03	7.358103e-24
2.269865e+03	7.358108e-24
2.275097e+03	7.358090e-24
2.280342e+03	7.358048e-24
2.285599e+03	7.357966e-24
2.290868e+03	7.357871e-24
2.296149e+03	7.357753e-24
2.301442e+03	7.357612e-24
2.306747e+03	7.357413e-24
2.312065e+03	7.357223e-24
2.317395e+03	7.357010e-24
2.322737e+03	7.356726e-24
2.328091e+03	7.356464e-24
2.333458e+03	7.356181e-24
2.338837e+03	7.355812e-24
2.344229e+03	7.355480e-24
2.349633e+03	7.355055e-24
2.355049e+03	7.354677e-24
2.360478e+03	7.354278e-24
2.365920e+03	7.353771e-24
2.371374e+03	7.353326e-24
2.376840e+03	7.352765e-24
2.382319e+03	7.352275e-24
2.387811e+03	7.351661e-24
2.393316e+03	7.351127e-24
2.398833e+03	7.350460e-24
2.404363e+03	7.349886e-24
2.409905e+03	7.349167e-24
2.415461e+03	7.348547e-24
2.421029e+03	7.347777e-24
2.426610e+03	7.346981e-24
2.432204e+03	7.346297e-24
2.437811e+03	7.345450e-24
2.443431e+03	7.344725e-24
2.449063e+03	7.343830e-24
2.454709e+03	7.342910e-24
2.460368e+03	7.342123e-24
2.466039e+03	7.341155e-24
2.471724e+03	7.340163e-24
2.477422e+03	7.339315e-24
2.483133e+03	7.338277e-24
2.488857e+03	7.337213e-24
2.494595e+03	7.336125e-24
2.500345e+03	7.335200e-24
2.506109e+03	7.334070e-24
2.511886e+03	7.332917e-24
2.517677e+03	7.331742e-24
2.523481e+03	7.330745e-24
2.529298e+03	7.329528e-24
2.535129e+03	7.328288e-24
2.540973e+03	7.327025e-24
2.546830e+03	7.325740e-24
2.552701e+03	7.324433e-24
2.558586e+03	7.323103e-24
2.564484e+03	7.321978e-24
2.570396e+03	7.320608e-24
2.576321e+03	7.319217e-24
2.582260e+03	7.317806e-24
2.588213e+03	7.316372e-24
2.594179e+03	7.314918e-24
2.600160e+03	7.313444e-24
2.606154e+03	7.311949e-24
2.612161e+03	7.310434e-24
2.618183e+03	7.308899e-24
2.624219e+03	7.307344e-24
2.630268e+03	7.305769e-24
2.636331e+03	7.304175e-24
2.642409e+03	7.302562e-24
2.648500e+03	7.300657e-24
2.654606e+03	7.299003e-24
2.660725e+03	7.297330e-24
2.666859e+03	7.295639e-24
2.673006e+03	7.293930e-24
2.679168e+03	7.292204e-24
2.685344e+03	7.290459e-24
2.691535e+03	7.288401e-24
2.697739e+03	7.286618e-24
2.703958e+03	7.284818e-24
2.710192e+03	7.283001e-24
2.716439e+03	7.281167e-24
2.722701e+03	7.279006e-24
2.728978e+03	7.277136e-24
2.735269e+03	7.275249e-24
2.741574e+03	7.273028e-24
2.747894e+03	7.271107e-24
2.754229e+03	7.269170e-24
2.760578e+03	7.266890e-24
2.766942e+03	7.264919e-24
2.773320e+03	7.262933e-24
2.779713e+03	7.260597e-24
2.786121e+03	7.258579e-24
2.792544e+03	7.256205e-24
2.798981e+03	7.254154e-24
2.805434e+03	7.252089e-24
2.811901e+03	7.249662e-24
2.818383e+03	7.247567e-24
2.824880e+03	7.245104e-24
2.831392e+03	7.242979e-24
2.837919e+03	7.240481e-24
2.844461e+03	7.238326e-24
2.851018e+03	7.235795e-24
2.857591e+03	7.233246e-24
2.864178e+03	7.231047e-24
2.870781e+03	7.228465e-24
2.877398e+03	7.226238e-24
2.884032e+03	7.223625e-24
2.890680e+03	7.220995e-24
2.897344e+03	7.218727e-24
2.904023e+03	7.216066e-24
2.910717e+03	7.213389e-24
2.917427e+03	7.211081e-24
2.924152e+03	7.208374e-24
2.930893e+03	7.205651e-24
2.937650e+03	7.202913e-24
2.944422e+03	7.200554e-24
2.951209e+03	7.197788e-24
2.958012e+03	7.195007e-24
2.964831e+03	7.192212e-24
2.971666e+03	7.189401e-24
2.978516e+03	7.186577e-24
2.985383e+03	7.184144e-24
2.992265e+03	7.181294e-24
2.999163e+03	7.178430e-24
3.006076e+03	7.175554e-24
3.013006e+03	7.172663e-24
3.019952e+03	7.169761e-24
3.026913e+03	7.166845e-24
3.033891e+03	7.163917e-24
3.040885e+03	7.160975e-24
3.047895e+03	7.158021e-24
3.054921e+03	7.155055e-24
3.061963e+03	7.152077e-24
3.069022e+03	7.149087e-24
3.076097e+03	7.146084e-24
3.083188e+03	7.143071e-24
3.090295e+03	7.140046e-24
3.097419e+03	7.137009e-24
3.104560e+03	7.133525e-24
3.111716e+03	7.130465e-24
3.118890e+03	7.127394e-24
3.126079e+03	7.124313e-24
3.133286e+03	7.121220e-24
3.140509e+03	7.117673e-24
3.147748e+03	7.114558e-24
3.155005e+03	7.111432e-24
3.162278e+03	7.108297e-24
3.169567e+03	7.104702e-24
3.176874e+03	7.101546e-24
3.184198e+03	7.098381e-24
3.191538e+03	7.094752e-24
3.198895e+03	7.091567e-24
3.206269e+03	7.088373e-24
3.213661e+03	7.084712e-24
3.221069e+03	7.081499e-24
3.228494e+03	7.078278e-24
3.235937e+03	7.074585e-24
3.243396e+03	7.071347e-24
3.250873e+03	7.067634e-24
3.258367e+03	7.064378e-24
3.265878e+03	7.060646e-24
3.273407e+03	7.057373e-24
3.280953e+03	7.053622e-24
3.288516e+03	7.049862e-24
3.296097e+03	7.046564e-24
3.303695e+03	7.042787e-24
3.311311e+03	7.039473e-24
3.318945e+03	7.035678e-24
3.326596e+03	7.031874e-24
3.334264e+03	7.028539e-24
3.341950e+03	7.024718e-24
3.349654e+03	7.020889e-24
3.357376e+03	7.017532e-24
3.365116e+03	7.013688e-24
3.372873e+03	7.009836e-24
3.380648e+03	7.005976e-24
3.388442e+03	7.002592e-24
3.396253e+03	6.998718e-24
3.404082e+03	6.994836e-24
3.411929e+03	6.990947e-24
3.419794e+03	6.987052e-24
3.427678e+03	6.983083e-24
3.435579e+03	6.979044e-24
3.443499e+03	6.975505e-24
3.451437e+03	6.971455e-24
3.459394e+03	6.967398e-24
3.467369e+03	6.963335e-24
3.475362e+03	6.959267e-24
3.483373e+03	6.955192e-24
3.491403e+03	6.951112e-24
3.499452e+03	6.947026e-24
3.507519e+03	6.942422e-24
3.515604e+03	6.938323e-24
3.523709e+03	6.934219e-24
3.531832e+03	6.930110e-24
3.539973e+03	6.925996e-24
3.548134e+03	6.921877e-24
3.556313e+03	6.917755e-24
3.564511e+03	6.913110e-24
3.572728e+03	6.908977e-24
3.580964e+03	6.904842e-24
3.589219e+03	6.900703e-24
3.597493e+03	6.896559e-24
3.605786e+03	6.891894e-24
3.614099e+03	6.887742e-24
3.622430e+03	6.883586e-24
3.630781e+03	6.878907e-24
3.639150e+03	6.874745e-24
3.647539e+03	6.870058e-24
3.655948e+03	6.865888e-24
3.664376e+03	6.861715e-24
3.672823e+03	6.857018e-24
3.681290e+03	6.852839e-24
3.689776e+03	6.848134e-24
3.698282e+03	6.843949e-24
3.706807e+03	6.839238e-24
3.715352e+03	6.835048e-24
3.723917e+03	6.830331e-24
3.732502e+03	6.825611e-24
3.741106e+03	6.821413e-24
3.749730e+03	6.816689e-24
3.758374e+03	6.812484e-24
3.767038e+03	6.807754e-24
3.775722e+03	6.803022e-24
3.784426e+03	6.798815e-24
3.793150e+03	6.794080e-24
3.801894e+03	6.789342e-24
3.810658e+03	6.784603e-24
3.819443e+03	6.780389e-24
3.828247e+03	6.775647e-24
3.837072e+03	6.770904e-24
3.845918e+03	6.766158e-24
3.854784e+03	6.761412e-24
3.863670e+03	6.756665e-24
3.872576e+03	6.751917e-24
3.881504e+03	6.747168e-24
3.890451e+03	6.742946e-24
3.899420e+03	6.738195e-24
3.908409e+03	6.733445e-24
3.917419e+03	6.728693e-24
3.926449e+03	6.723941e-24
3.935501e+03	6.718661e-24
3.944573e+03	6.713908e-24
3.953666e+03	6.709156e-24
3.962780e+03	6.704404e-24
3.971915e+03	6.699652e-24
3.981072e+03	6.694897e-24
3.990249e+03	6.690118e-24
3.999447e+03	6.685339e-24
4.008667e+03	6.680025e-24
4.017908e+03	6.675243e-24
4.027170e+03	6.670461e-24
4.036454e+03	6.665680e-24
4.045759e+03	6.660368e-24
4.055085e+03	6.655589e-24
4.064433e+03	6.650810e-24
4.073803e+03	6.645502e-24
4.083194e+03	6.640726e-24
4.092607e+03	6.635420e-24
4.102041e+03	6.630646e-24
4.111497e+03	6.625873e-24
4.120975e+03	6.620572e-24
4.130475e+03	6.615802e-24
4.139997e+03	6.610505e-24
4.149540e+03	6.605209e-24
4.159106e+03	6.600444e-24
4.168694e+03	6.595153e-24
4.178304e+03	6.590392e-24
4.187936e+03	6.585105e-24
4.197590e+03	6.579819e-24
4.207266e+03	6.575065e-24
4.216965e+03	6.569785e-24
4.226686e+03	6.564508e-24
4.236430e+03	6.559760e-24
4.246196e+03	6.554488e-24
4.255984e+03	6.549219e-24
4.265795e+03	6.543953e-24
4.275629e+03	6.538690e-24
4.285485e+03	6.533956e-24
4.295364e+03	6.528699e-24
4.305266e+03	6.523445e-24
4.315191e+03	6.518195e-24
4.325138e+03	6.512948e-24
4.335109e+03	6.507705e-24
4.345102e+03	6.502466e-24
4.355119e+03	6.497230e-24
4.365158e+03	6.491998e-24
4.375221e+03	6.486769e-24
4.385307e+03	6.481544e-24
4.395416e+03	6.476324e-24
4.405549e+03	6.470586e-24
4.415704e+03	6.465374e-24
4.425884e+03	6.460166e-24
4.436086e+03	6.454963e-24
4.446313e+03	6.449764e-24
4.456562e+03	6.444049e-24
4.466836e+03	6.438859e-24
4.477133e+03	6.433673e-24
4.487454e+03	6.428492e-24
