# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
1.191242e+05	6.636374e-23
1.193988e+05	6.650438e-23
1.196741e+05	6.664422e-23
1.199499e+05	6.673698e-23
1.202264e+05	6.687544e-23
1.205036e+05	6.701335e-23
1.207814e+05	6.715016e-23
1.210598e+05	6.728632e-23
1.213389e+05	6.737651e-23
1.216186e+05	6.751110e-23
1.218990e+05	6.764487e-23
1.221800e+05	6.777780e-23
1.224616e+05	6.790991e-23
1.227439e+05	6.799750e-23
1.230269e+05	6.812821e-23
1.233105e+05	6.825807e-23
1.235947e+05	6.838709e-23
1.238797e+05	6.851515e-23
1.241652e+05	6.864247e-23
1.244515e+05	6.876864e-23
1.247384e+05	6.885190e-23
1.250259e+05	6.897604e-23
1.253141e+05	6.909998e-23
1.256030e+05	6.922300e-23
1.258925e+05	6.934537e-23
1.261828e+05	6.946667e-23
1.264736e+05	6.958710e-23
1.267652e+05	6.970671e-23
1.270574e+05	6.982541e-23
1.273503e+05	6.994330e-23
1.276439e+05	7.002140e-23
1.279381e+05	7.013784e-23
1.282331e+05	7.025346e-23
1.285287e+05	7.036816e-23
1.288250e+05	7.048200e-23
1.291219e+05	7.059511e-23
1.294196e+05	7.070721e-23
1.297179e+05	7.081844e-23
1.300170e+05	7.092881e-23
1.303167e+05	7.103830e-23
1.306171e+05	7.114693e-23
1.309182e+05	7.125471e-23
1.312200e+05	7.136160e-23
1.315225e+05	7.146767e-23
1.318257e+05	7.157284e-23
1.321296e+05	7.167715e-23
1.324342e+05	7.178059e-23
1.327394e+05	7.188317e-23
1.330454e+05	7.198487e-23
1.333521e+05	7.211914e-23
1.336596e+05	7.221883e-23
1.339677e+05	7.231764e-23
1.342765e+05	7.241538e-23
1.345860e+05	7.251277e-23
1.348963e+05	7.260878e-23
1.352073e+05	7.270393e-23
1.355189e+05	7.279822e-23
1.358313e+05	7.289165e-23
1.361445e+05	7.298422e-23
1.364583e+05	7.310632e-23
1.367729e+05	7.319688e-23
1.370882e+05	7.328659e-23
1.374042e+05	7.337544e-23
1.377209e+05	7.346343e-23
1.380384e+05	7.355062e-23
1.383566e+05	7.366546e-23
1.386756e+05	7.375061e-23
1.389953e+05	7.383490e-23
1.393157e+05	7.391834e-23
1.396368e+05	7.400092e-23
1.399587e+05	7.410975e-23
1.402814e+05	7.419037e-23
1.406048e+05	7.427014e-23
1.409289e+05	7.434907e-23
1.412538e+05	7.445306e-23
1.415794e+05	7.453003e-23
1.419058e+05	7.460614e-23
1.422329e+05	7.468144e-23
1.425608e+05	7.478055e-23
1.428894e+05	7.485385e-23
1.432188e+05	7.492627e-23
1.435489e+05	7.499788e-23
1.438799e+05	7.509207e-23
1.442115e+05	7.516194e-23
1.445440e+05	7.523075e-23
1.448772e+05	7.532121e-23
1.452112e+05	7.538810e-23
1.455459e+05	7.545415e-23
1.458814e+05	7.554101e-23
1.462177e+05	7.560517e-23
1.465548e+05	7.568952e-23
1.468926e+05	7.575187e-23
1.472313e+05	7.581334e-23
1.475707e+05	7.589790e-23
1.479108e+05	7.595755e-23
1.482518e+05	7.603587e-23
1.485936e+05	7.609367e-23
1.489361e+05	7.615069e-23
1.492794e+05	7.622549e-23
1.496236e+05	7.628069e-23
1.499685e+05	7.635306e-23
1.503142e+05	7.640979e-23
1.506607e+05	7.647978e-23
1.510080e+05	7.653144e-23
1.513561e+05	7.659905e-23
1.517050e+05	7.664884e-23
1.520548e+05	7.671421e-23
1.524053e+05	7.676223e-23
1.527566e+05	7.682507e-23
1.531087e+05	7.687128e-23
1.534617e+05	7.693171e-23
1.538155e+05	7.697613e-23
1.541700e+05	7.703418e-23
1.545254e+05	7.707687e-23
1.548817e+05	7.713265e-23
1.552387e+05	7.717360e-23
1.555966e+05	7.722724e-23
1.559553e+05	7.727947e-23
1.563148e+05	7.731775e-23
1.566751e+05	7.736769e-23
1.570363e+05	7.740428e-23
1.573983e+05	7.745199e-23
1.577611e+05	7.749840e-23
1.581248e+05	7.753238e-23
1.584893e+05	7.757877e-23
1.588547e+05	7.762168e-23
1.592209e+05	7.765306e-23
1.595879e+05	7.769840e-23
1.599558e+05	7.773797e-23
1.603245e+05	7.776684e-23
1.606941e+05	7.785166e-23
1.610646e+05	7.788838e-23
1.614359e+05	7.791515e-23
1.618080e+05	7.794978e-23
1.621810e+05	7.798322e-23
1.625549e+05	7.801555e-23
1.629296e+05	7.803907e-23
1.633052e+05	7.806928e-23
1.636817e+05	7.809834e-23
1.640590e+05	7.813264e-23
1.644372e+05	7.815321e-23
1.648162e+05	7.817920e-23
1.651962e+05	7.820463e-23
1.655770e+05	7.822842e-23
1.659587e+05	7.825107e-23
1.663413e+05	7.826801e-23
1.667247e+05	7.830218e-23
1.671091e+05	7.832192e-23
1.674943e+05	7.834056e-23
1.678804e+05	7.835903e-23
1.682674e+05	7.837549e-23
1.686553e+05	7.839086e-23
1.690441e+05	7.840161e-23
1.694338e+05	7.841489e-23
1.698244e+05	7.842708e-23
1.702159e+05	7.843942e-23
1.706082e+05	7.844949e-23
1.710015e+05	7.846514e-23
1.713957e+05	7.847322e-23
1.717908e+05	7.848018e-23
1.721869e+05	7.848612e-23
1.725838e+05	7.849109e-23
1.729816e+05	7.849511e-23
1.733804e+05	7.850124e-23
1.737801e+05	7.850323e-23
1.741807e+05	7.850432e-23
1.745822e+05	7.850406e-23
1.749847e+05	7.850283e-23
1.753881e+05	7.850063e-23
1.757924e+05	7.849748e-23
1.761976e+05	7.849339e-23
1.766038e+05	7.851773e-23
1.770109e+05	7.851210e-23
1.774189e+05	7.850544e-23
1.778279e+05	7.849780e-23
1.782379e+05	7.848925e-23
1.786488e+05	7.847980e-23
1.790606e+05	7.846717e-23
1.794734e+05	7.845620e-23
1.798871e+05	7.844387e-23
1.803018e+05	7.843060e-23
1.807174e+05	7.842105e-23
1.811340e+05	7.840620e-23
1.815516e+05	7.838615e-23
1.819701e+05	7.836912e-23
1.823896e+05	7.835123e-23
1.828100e+05	7.833583e-23
1.832314e+05	7.831740e-23
1.836538e+05	7.829193e-23
1.840772e+05	7.827058e-23
1.845015e+05	7.824842e-23
1.849269e+05	7.822557e-23
1.853532e+05	7.819802e-23
1.857804e+05	7.817398e-23
1.862087e+05	7.814848e-23
1.866380e+05	7.812218e-23
1.870682e+05	7.808823e-23
1.874995e+05	7.806146e-23
1.879317e+05	7.803266e-23
1.883649e+05	7.799567e-23
1.887991e+05	7.796596e-23
1.892344e+05	7.793475e-23
1.896706e+05	7.789468e-23
1.901078e+05	7.786181e-23
1.905461e+05	7.782821e-23
1.909853e+05	7.778572e-23
1.914256e+05	7.775053e-23
1.918669e+05	7.770557e-23
1.923092e+05	7.766879e-23
1.927525e+05	7.762638e-23
1.931968e+05	7.758815e-23
1.936422e+05	7.754921e-23
1.940886e+05	7.749965e-23
1.945360e+05	7.745920e-23
1.949845e+05	7.740775e-23
1.954339e+05	7.736600e-23
1.958845e+05	7.731320e-23
1.963360e+05	7.726983e-23
1.967886e+05	7.721473e-23
1.972423e+05	7.716995e-23
1.976970e+05	7.711321e-23
1.981527e+05	7.705543e-23
1.986095e+05	7.700881e-23
1.990673e+05	7.694939e-23
1.995262e+05	7.690112e-23
1.999862e+05	7.683993e-23
2.004472e+05	7.679057e-23
2.009093e+05	7.673110e-23
2.013724e+05	7.666757e-23
2.018366e+05	7.661649e-23
2.023019e+05	7.655140e-23
2.027683e+05	7.648534e-23
2.032357e+05	7.643442e-23
2.037042e+05	7.636681e-23
2.041738e+05	7.630575e-23
2.046445e+05	7.625638e-23
2.051162e+05	7.618643e-23
2.055891e+05	7.611812e-23
2.060630e+05	7.604664e-23
2.065380e+05	7.598892e-23
2.070141e+05	7.591596e-23
2.074914e+05	7.584228e-23
2.079697e+05	7.577022e-23
2.084491e+05	7.571253e-23
2.089296e+05	7.563684e-23
2.094112e+05	7.556035e-23
2.098940e+05	7.548313e-23
2.103778e+05	7.540546e-23
2.108628e+05	7.532682e-23
2.113489e+05	7.526424e-23
2.118361e+05	7.518529e-23
2.123244e+05	7.510488e-23
2.128139e+05	7.502367e-23
2.133045e+05	7.494180e-23
2.137962e+05	7.485941e-23
2.142891e+05	7.477625e-23
2.147830e+05	7.469246e-23
2.152782e+05	7.460804e-23
2.157744e+05	7.452364e-23
2.162719e+05	7.443800e-23
2.167704e+05	7.435176e-23
2.172701e+05	7.426493e-23
2.177710e+05	7.417752e-23
2.182730e+05	7.408975e-23
2.187762e+05	7.400146e-23
2.192805e+05	7.391240e-23
2.197860e+05	7.382307e-23
2.202926e+05	7.373289e-23
2.208005e+05	7.364399e-23
2.213095e+05	7.355282e-23
2.218196e+05	7.346110e-23
2.223310e+05	7.336888e-23
2.228435e+05	7.327814e-23
2.233572e+05	7.316625e-23
2.238721e+05	7.317277e-23
2.243882e+05	7.307931e-23
2.249055e+05	7.298536e-23
2.254239e+05	7.289097e-23
2.259436e+05	7.279611e-23
2.264644e+05	7.268170e-23
2.269865e+05	7.258586e-23
2.275097e+05	7.248960e-23
2.280342e+05	7.239290e-23
2.285599e+05	7.227633e-23
2.290868e+05	7.217876e-23
2.296149e+05	7.208079e-23
2.301442e+05	7.198575e-23
2.306747e+05	7.186733e-23
2.312065e+05	7.176821e-23
2.317395e+05	7.166937e-23
2.322737e+05	7.154951e-23
2.328091e+05	7.144986e-23
2.333458e+05	7.135059e-23
2.338837e+05	7.122936e-23
2.344229e+05	7.114153e-23
2.349633e+05	7.101951e-23
2.355049e+05	7.091751e-23
2.360478e+05	7.081612e-23
2.365920e+05	7.069300e-23
2.371374e+05	7.059014e-23
2.376840e+05	7.046615e-23
2.382319e+05	7.036255e-23
2.387811e+05	7.023769e-23
2.393316e+05	7.013373e-23
2.398833e+05	7.000812e-23
2.404363e+05	6.990320e-23
2.409905e+05	6.977780e-23
2.415461e+05	6.967242e-23
2.421029e+05	6.954578e-23
2.426610e+05	6.941877e-23
2.432204e+05	6.931279e-23
2.437811e+05	6.918529e-23
2.443431e+05	6.908264e-23
2.449063e+05	6.895475e-23
2.454709e+05	6.883108e-23
2.460368e+05	6.872457e-23
2.466039e+05	6.859865e-23
2.471724e+05	6.847047e-23
2.477422e+05	6.841230e-23
2.483133e+05	6.829101e-23
2.488857e+05	6.816287e-23
2.494595e+05	6.803540e-23
2.500345e+05	6.793295e-23
2.506109e+05	6.780402e-23
2.511886e+05	6.767500e-23
2.517677e+05	6.754587e-23
2.523481e+05	6.743821e-23
2.529298e+05	6.730894e-23
2.535129e+05	6.717962e-23
2.540973e+05	6.705024e-23
2.546830e+05	6.692083e-23
2.552701e+05	6.679138e-23
2.558586e+05	6.666192e-23
2.564484e+05	6.656008e-23
2.570396e+05	6.643065e-23
2.576321e+05	6.630126e-23
2.582260e+05	6.617186e-23
2.588213e+05	6.604357e-23
2.594179e+05	6.591428e-23
2.600160e+05	6.578515e-23
2.606154e+05	6.565641e-23
2.612161e+05	6.552728e-23
2.618183e+05	6.540003e-23
2.624219e+05	6.528195e-23
2.630268e+05	6.515369e-23
2.636331e+05	6.502508e-23
2.642409e+05	6.489663e-23
2.648500e+05	6.474697e-23
2.654606e+05	6.461877e-23
2.660725e+05	6.449073e-23
2.666859e+05	6.436414e-23
2.673006e+05	6.423644e-23
2.679168e+05	6.410901e-23
2.685344e+05	6.398169e-23
2.691535e+05	6.383349e-23
2.697739e+05	6.370660e-23
2.703958e+05	6.357992e-23
2.710192e+05	6.345346e-23
2.716439e+05	6.332714e-23
2.722701e+05	6.318026e-23
2.728978e+05	6.305443e-23
2.735269e+05	6.292900e-23
2.741574e+05	6.280644e-23
2.747894e+05	6.268166e-23
2.754229e+05	6.344436e-23
2.760578e+05	6.330556e-23
2.766942e+05	6.318708e-23
2.773320e+05	6.306873e-23
2.779713e+05	6.293199e-23
2.786121e+05	6.281434e-23
2.792544e+05	6.267763e-23
2.798981e+05	6.256068e-23
2.805434e+05	6.244531e-23
2.811901e+05	6.230981e-23
2.818383e+05	6.219444e-23
2.824880e+05	6.205982e-23
2.831392e+05	6.194477e-23
2.837919e+05	6.181267e-23
2.844461e+05	6.169845e-23
2.851018e+05	6.156568e-23
2.857591e+05	6.143388e-23
2.864178e+05	6.132098e-23
2.870781e+05	6.118979e-23
2.877398e+05	6.107777e-23
2.884032e+05	6.096553e-23
2.890680e+05	6.114643e-23
2.897344e+05	6.103718e-23
2.904023e+05	6.090992e-23
2.910717e+05	6.078239e-23
2.917427e+05	6.068436e-23
2.924152e+05	6.055821e-23
2.930893e+05	6.046504e-23
2.937650e+05	6.034025e-23
2.944422e+05	6.023377e-23
2.951209e+05	6.011012e-23
2.958012e+05	5.998710e-23
2.964831e+05	5.986469e-23
2.971666e+05	5.989164e-23
2.978516e+05	5.977150e-23
2.985383e+05	5.967198e-23
2.992265e+05	5.955829e-23
2.999163e+05	5.944005e-23
3.006076e+05	5.932380e-23
3.013006e+05	5.920719e-23
3.019952e+05	5.909095e-23
3.026913e+05	5.897538e-23
3.033891e+05	5.889837e-23
3.040885e+05	5.878506e-23
3.047895e+05	5.867206e-23
3.054921e+05	5.855964e-23
3.061963e+05	5.848362e-23
3.069022e+05	5.837286e-23
3.076097e+05	5.826290e-23
3.083188e+05	5.815355e-23
3.090295e+05	5.826008e-23
3.097419e+05	5.815294e-23
3.104560e+05	5.803065e-23
3.111716e+05	5.792500e-23
3.118890e+05	5.781944e-23
3.126079e+05	5.771461e-23
3.133286e+05	5.761067e-23
3.140509e+05	5.749215e-23
3.147748e+05	5.738909e-23
3.155005e+05	5.729028e-23
3.162278e+05	5.718853e-23
3.169567e+05	5.708119e-23
3.176874e+05	5.698262e-23
3.184198e+05	5.689485e-23
3.191538e+05	5.678351e-23
3.198895e+05	5.668920e-23
3.206269e+05	5.659207e-23
3.213661e+05	5.648193e-23
3.221069e+05	5.638632e-23
3.228494e+05	5.629142e-23
3.235937e+05	5.618423e-23
3.243396e+05	5.609158e-23
3.250873e+05	5.598675e-23
3.258367e+05	5.589490e-23
3.265878e+05	5.579630e-23
3.273407e+05	5.570664e-23
3.280953e+05	5.560511e-23
3.288516e+05	5.550371e-23
3.296097e+05	5.542184e-23
3.303695e+05	5.532221e-23
3.311311e+05	5.523579e-23
3.318945e+05	5.513792e-23
3.326596e+05	5.504096e-23
3.334264e+05	5.495681e-23
3.341950e+05	5.487306e-23
3.349654e+05	5.477911e-23
3.357376e+05	5.469761e-23
3.365116e+05	5.460482e-23
3.372873e+05	5.451305e-23
3.380648e+05	5.442202e-23
3.388442e+05	5.434309e-23
3.396253e+05	5.425464e-23
3.404082e+05	5.416655e-23
3.411929e+05	5.407886e-23
3.419794e+05	5.399205e-23
3.427678e+05	5.390608e-23
3.435579e+05	5.384359e-23
3.443499e+05	5.376999e-23
3.451437e+05	5.368667e-23
3.459394e+05	5.360407e-23
3.467369e+05	5.352232e-23
3.475362e+05	5.344138e-23
3.483373e+05	5.336135e-23
3.491403e+05	5.328211e-23
3.499452e+05	5.321022e-23
3.507519e+05	5.312488e-23
3.515604e+05	5.304817e-23
3.523709e+05	5.297213e-23
3.531832e+05	5.289686e-23
3.539973e+05	5.282229e-23
3.548134e+05	5.274844e-23
3.556313e+05	5.267534e-23
3.564511e+05	5.259397e-23
3.572728e+05	5.252236e-23
3.580964e+05	5.245141e-23
3.589219e+05	5.238606e-23
3.597493e+05	5.231661e-23
3.605786e+05	5.224041e-23
3.614099e+05	5.217248e-23
3.622430e+05	5.210522e-23
3.630781e+05	5.203789e-23
3.639150e+05	5.197211e-23
3.647539e+05	5.189906e-23
3.655948e+05	5.183470e-23
3.664376e+05	5.178287e-23
3.672823e+05	5.171230e-23
3.681290e+05	5.165015e-23
3.689776e+05	5.158103e-23
3.698282e+05	5.152015e-23
3.706807e+05	5.145280e-23
3.715352e+05	5.171828e-23
3.723917e+05	5.165379e-23
3.732502e+05	5.159007e-23
3.741106e+05	5.153412e-23
3.749730e+05	5.147290e-23
3.758374e+05	5.141804e-23
3.767038e+05	5.135700e-23
3.775722e+05	5.130632e-23
3.784426e+05	5.125379e-23
3.793150e+05	5.119482e-23
3.801894e+05	5.113654e-23
3.810658e+05	5.107889e-23
3.819443e+05	5.102821e-23
3.828247e+05	5.097177e-23
3.837072e+05	5.091595e-23
3.845918e+05	5.086076e-23
3.854784e+05	5.080616e-23
3.863670e+05	5.075347e-23
3.872576e+05	5.070008e-23
3.881504e+05	5.064741e-23
3.890451e+05	5.062543e-23
3.899420e+05	5.057389e-23
3.908409e+05	5.052289e-23
3.917419e+05	5.047243e-23
3.926449e+05	5.042250e-23
3.935501e+05	5.036802e-23
3.944573e+05	5.031910e-23
3.953666e+05	5.027074e-23
3.962780e+05	5.022371e-23
3.971915e+05	5.017635e-23
3.981072e+05	5.013174e-23
3.990249e+05	5.008520e-23
3.999447e+05	5.003915e-23
4.008667e+05	5.013969e-23
4.017908e+05	5.009569e-23
4.027170e+05	5.005212e-23
4.036454e+05	5.000951e-23
4.045759e+05	4.996595e-23
4.055085e+05	4.992484e-23
4.064433e+05	4.988752e-23
4.073803e+05	4.985884e-23
4.083194e+05	4.981817e-23
4.092607e+05	4.977482e-23
4.102041e+05	4.973494e-23
4.111497e+05	4.969544e-23
4.120975e+05	4.965192e-23
4.130475e+05	4.961310e-23
4.139997e+05	4.957036e-23
4.149540e+05	4.953422e-23
4.159106e+05	4.949644e-23
4.168694e+05	4.945553e-23
4.178304e+05	4.941837e-23
4.187936e+05	4.937742e-23
4.197590e+05	4.933681e-23
4.207266e+05	4.930056e-23
4.216965e+05	4.926063e-23
4.226686e+05	5.005947e-23
4.236430e+05	5.002397e-23
4.246196e+05	4.998692e-23
4.255984e+05	4.994746e-23
4.265795e+05	4.991126e-23
4.275629e+05	4.987236e-23
4.285485e+05	4.983755e-23
4.295364e+05	4.979902e-23
4.305266e+05	4.976923e-23
4.315191e+05	4.973134e-23
4.325138e+05	4.969407e-23
4.335109e+05	4.965642e-23
4.345102e+05	4.961898e-23
4.355119e+05	4.958468e-23
4.365158e+05	4.954762e-23
4.375221e+05	4.951069e-23
4.385307e+05	4.947390e-23
4.395416e+05	4.943724e-23
4.405549e+05	4.939706e-23
4.415704e+05	4.936672e-23
4.425884e+05	4.933064e-23
4.436086e+05	4.929463e-23
4.446313e+05	4.925880e-23
4.456562e+05	4.922271e-23
4.466836e+05	4.918702e-23
4.477133e+05	4.915146e-23
4.487454e+05	4.911595e-23
4.497799e+05	4.907702e-23
4.508167e+05	4.904203e-23
4.518559e+05	4.900330e-23
4.528976e+05	4.896814e-23
4.539416e+05	4.893305e-23
4.549881e+05	4.889499e-23
4.560369e+05	4.886003e-23
4.570882e+05	4.882165e-23
4.581419e+05	4.880308e-23
4.591980e+05	4.876497e-23
4.602566e+05	4.872690e-23
4.613176e+05	4.869338e-23
4.623810e+05	4.866096e-23
4.634469e+05	4.862652e-23
4.645153e+05	4.858862e-23
4.655861e+05	4.855074e-23
4.666594e+05	4.851291e-23
4.677351e+05	4.847932e-23
4.688134e+05	4.844190e-23
4.698941e+05	4.840437e-23
4.709773e+05	4.836666e-23
4.720630e+05	4.832893e-23
4.731513e+05	4.829134e-23
4.742420e+05	4.825721e-23
4.753352e+05	4.822187e-23
4.764310e+05	4.818634e-23
4.775293e+05	4.815288e-23
4.786301e+05	4.811503e-23
4.797334e+05	4.807737e-23
4.808393e+05	4.803978e-23
4.819478e+05	4.800194e-23
4.830588e+05	4.796270e-23
4.841724e+05	4.792471e-23
4.852885e+05	4.788669e-23
4.864072e+05	4.784876e-23
4.875285e+05	4.781068e-23
4.886524e+05	4.776959e-23
4.897788e+05	4.773221e-23
4.909079e+05	4.769572e-23
4.920395e+05	4.765780e-23
4.931738e+05	4.761960e-23
4.943107e+05	4.758179e-23
4.954502e+05	4.755863e-23
4.965923e+05	4.752139e-23
4.977371e+05	4.748352e-23
4.988845e+05	4.744203e-23
5.000345e+05	4.740397e-23
5.011872e+05	4.736118e-23
5.023426e+05	4.732171e-23
5.035006e+05	4.727872e-23
5.046613e+05	4.723717e-23
5.058247e+05	4.719959e-23
5.069907e+05	4.715672e-23
5.081594e+05	4.711334e-23
5.093309e+05	4.707354e-23
5.105050e+05	4.704127e-23
5.116818e+05	4.701865e-23
5.128614e+05	4.697551e-23
5.140437e+05	4.693588e-23
5.152286e+05	4.689268e-23
5.164164e+05	4.685111e-23
5.176068e+05	4.680795e-23
5.188000e+05	4.676511e-23
5.199960e+05	4.672188e-23
5.211947e+05	4.667863e-23
5.223962e+05	4.663544e-23
5.236004e+05	4.659297e-23
5.248075e+05	4.654973e-23
5.260173e+05	4.650778e-23
5.272299e+05	4.648212e-23
5.284453e+05	4.644115e-23
5.296634e+05	4.639446e-23
5.308844e+05	4.635146e-23
5.321083e+05	4.630838e-23
5.333349e+05	4.627234e-23
5.345644e+05	4.622759e-23
5.357967e+05	4.618597e-23
5.370318e+05	4.614349e-23
5.382698e+05	4.609719e-23
5.395106e+05	4.605571e-23
5.407543e+05	4.600950e-23
5.420009e+05	4.596696e-23
5.432503e+05	4.592097e-23
5.445027e+05	4.587957e-23
5.457579e+05	4.583375e-23
5.470160e+05	4.579143e-23
5.482770e+05	4.574985e-23
5.495409e+05	4.571123e-23
5.508077e+05	4.566583e-23
5.520774e+05	4.562052e-23
5.533501e+05	4.558396e-23
5.546257e+05	4.554294e-23
5.559043e+05	4.549801e-23
5.571857e+05	4.545408e-23
5.584702e+05	4.540976e-23
5.597576e+05	4.537255e-23
5.610480e+05	4.533590e-23
5.623413e+05	4.529180e-23
5.636377e+05	4.525008e-23
5.649370e+05	4.520896e-23
5.662393e+05	4.516562e-23
5.675446e+05	4.512225e-23
5.688529e+05	4.507605e-23
5.701643e+05	4.503315e-23
5.714786e+05	4.499092e-23
5.727960e+05	4.494961e-23
5.741165e+05	4.490733e-23
5.754399e+05	4.486994e-23
5.767665e+05	4.482484e-23
5.780960e+05	4.478320e-23
5.794287e+05	4.474190e-23
5.807644e+05	4.469758e-23
5.821032e+05	4.466993e-23
5.834451e+05	4.463198e-23
5.847901e+05	4.458862e-23
5.861382e+05	4.455083e-23
5.874894e+05	4.450804e-23
5.888437e+05	4.446874e-23
5.902011e+05	4.442762e-23
5.915616e+05	4.438574e-23
5.929253e+05	4.435876e-23
5.942922e+05	4.431903e-23
5.956621e+05	4.427888e-23
5.970353e+05	4.424117e-23
5.984116e+05	4.420124e-23
5.997911e+05	4.416139e-23
6.011737e+05	4.412183e-23
6.025596e+05	4.408311e-23
6.039486e+05	4.404699e-23
6.053409e+05	4.400852e-23
6.067363e+05	4.397573e-23
6.081350e+05	4.393833e-23
6.095369e+05	4.390672e-23
6.109420e+05	4.387037e-23
6.123504e+05	4.383114e-23
6.137620e+05	4.379600e-23
6.151769e+05	4.376196e-23
6.165950e+05	4.372681e-23
6.180164e+05	4.369200e-23
6.194411e+05	4.366804e-23
6.208690e+05	4.363179e-23
6.223003e+05	4.359835e-23
6.237348e+05	4.356547e-23
6.251727e+05	4.353022e-23
6.266139e+05	4.349763e-23
6.280584e+05	4.346460e-23
6.295062e+05	4.343288e-23
6.309573e+05	4.339916e-23
6.324119e+05	4.336894e-23
6.338697e+05	4.333610e-23
6.353309e+05	4.330585e-23
6.367955e+05	4.327389e-23
6.382635e+05	4.324255e-23
6.397348e+05	4.321355e-23
6.412096e+05	4.318299e-23
6.426877e+05	4.315282e-23
6.441693e+05	4.312308e-23
6.456542e+05	4.309554e-23
6.471426e+05	4.323216e-23
6.486344e+05	4.320508e-23
6.501297e+05	4.317845e-23
6.516284e+05	4.315266e-23
6.531306e+05	4.313590e-23
6.546362e+05	4.311067e-23
6.561453e+05	4.308585e-23
6.576578e+05	4.306005e-23
6.591739e+05	4.304002e-23
6.606934e+05	4.301648e-23
6.622165e+05	4.299336e-23
6.637431e+05	4.297057e-23
6.652732e+05	4.294687e-23
6.668068e+05	4.292495e-23
6.683439e+05	4.290345e-23
6.698846e+05	4.288456e-23
6.714289e+05	4.286395e-23
6.729767e+05	4.285196e-23
6.745280e+05	4.283216e-23
6.760830e+05	4.281407e-23
6.776415e+05	4.279510e-23
6.792036e+05	4.277530e-23
6.807694e+05	4.275612e-23
6.823387e+05	4.274697e-23
6.839116e+05	4.273027e-23
6.854882e+05	4.271236e-23
6.870684e+05	4.269675e-23
6.886523e+05	4.268027e-23
6.902398e+05	4.266467e-23
6.918310e+05	4.269692e-23
6.934258e+05	4.268306e-23
6.950243e+05	4.267013e-23
6.966265e+05	4.265549e-23
6.982324e+05	4.264305e-23
6.998420e+05	4.262980e-23
7.014553e+05	4.261560e-23
7.030723e+05	4.260536e-23
7.046931e+05	4.259287e-23
7.063176e+05	4.258069e-23
7.079458e+05	4.256888e-23
7.095778e+05	4.255675e-23
7.112135e+05	4.254976e-23
7.128530e+05	4.253876e-23
7.144963e+05	4.252909e-23
7.161434e+05	4.252215e-23
7.177943e+05	4.251201e-23
7.194490e+05	4.250272e-23
7.211075e+05	4.249395e-23
7.227698e+05	4.248477e-23
7.244360e+05	4.248412e-23
7.261060e+05	4.247562e-23
7.277798e+05	4.246756e-23
7.294575e+05	4.255345e-23
7.311391e+05	4.256472e-23
7.328245e+05	4.256187e-23
7.345139e+05	4.256485e-23
7.362071e+05	4.255750e-23
7.379042e+05	4.256118e-23
7.396053e+05	4.255431e-23
7.413102e+05	4.254769e-23
7.430191e+05	4.254587e-23
7.447320e+05	4.253993e-23
7.464488e+05	4.256864e-23
7.481695e+05	4.256304e-23
7.498942e+05	4.255801e-23
7.516229e+05	4.255330e-23
7.533556e+05	4.254851e-23
7.550922e+05	4.254423e-23
7.568329e+05	4.254249e-23
7.585776e+05	4.253844e-23
7.603263e+05	4.254875e-23
7.620790e+05	4.254566e-23
7.638358e+05	4.254624e-23
7.655966e+05	4.261792e-23
7.673615e+05	4.261562e-23
7.691304e+05	4.261887e-23
7.709035e+05	4.264442e-23
7.726806e+05	4.264167e-23
7.744618e+05	4.263909e-23
7.762471e+05	4.263692e-23
7.780366e+05	4.263870e-23
7.798301e+05	4.264285e-23
7.816278e+05	4.264113e-23
7.834296e+05	4.264006e-23
7.852356e+05	4.263963e-23
7.870458e+05	4.263912e-23
7.888601e+05	4.263805e-23
7.906786e+05	4.263819e-23
7.925013e+05	4.269982e-23
7.943282e+05	4.271003e-23
7.961594e+05	4.271398e-23
7.979947e+05	4.271378e-23
7.998343e+05	4.271463e-23
8.016781e+05	4.271456e-23
8.035261e+05	4.271881e-23
8.053784e+05	4.274981e-23
8.072350e+05	4.275020e-23
8.090959e+05	4.276314e-23
8.109611e+05	4.276449e-23
8.128305e+05	4.276647e-23
8.147043e+05	4.276929e-23
8.165824e+05	4.277151e-23
8.184648e+05	4.278498e-23
8.203515e+05	4.283085e-23
8.222426e+05	4.283443e-23
8.241381e+05	4.283722e-23
8.260379e+05	4.283971e-23
8.279422e+05	4.284201e-23
8.298508e+05	4.284447e-23
8.317638e+05	4.284701e-23
8.336812e+05	4.284933e-23
8.356030e+05	4.285868e-23
8.375293e+05	4.286118e-23
8.394600e+05	4.286401e-23
8.413951e+05	4.286657e-23
8.433348e+05	4.287234e-23
8.452788e+05	4.287587e-23
8.472274e+05	4.287836e-23
8.491805e+05	4.288117e-23
8.511380e+05	4.288357e-23
8.531001e+05	4.288607e-23
8.550667e+05	4.288855e-23
8.570378e+05	4.289338e-23
8.590135e+05	4.289582e-23
8.609938e+05	4.290451e-23
8.629785e+05	4.290864e-23
8.649679e+05	4.291249e-23
8.669619e+05	4.291504e-23
8.689604e+05	4.292487e-23
8.709636e+05	4.292789e-23
8.729714e+05	4.292998e-23
8.749838e+05	4.293195e-23
8.770008e+05	4.293436e-23
8.790225e+05	4.293710e-23
8.810489e+05	4.293906e-23
8.830799e+05	4.294081e-23
8.851156e+05	4.294237e-23
