# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
1.035142e+03	1.890172e-24
1.037528e+03	1.891435e-24
1.039920e+03	1.892274e-24
1.042317e+03	1.893110e-24
1.044720e+03	1.894359e-24
1.047129e+03	1.895189e-24
1.049542e+03	1.896429e-24
1.051962e+03	1.897254e-24
1.054387e+03	1.898077e-24
1.056818e+03	1.899307e-24
1.059254e+03	1.900123e-24
1.061696e+03	1.901344e-24
1.064143e+03	1.902154e-24
1.066596e+03	1.903365e-24
1.069055e+03	1.904170e-24
1.071519e+03	1.905372e-24
1.073989e+03	1.906170e-24
1.076465e+03	1.906966e-24
1.078947e+03	1.908156e-24
1.081434e+03	1.908946e-24
1.083927e+03	1.910127e-24
1.086426e+03	1.910911e-24
1.088930e+03	1.912083e-24
1.091440e+03	1.912862e-24
1.093956e+03	1.914025e-24
1.096478e+03	1.914798e-24
1.099006e+03	1.915953e-24
1.101539e+03	1.917103e-24
1.104079e+03	1.917867e-24
1.106624e+03	1.919008e-24
1.109175e+03	1.919767e-24
1.111732e+03	1.920900e-24
1.114295e+03	1.921653e-24
1.116863e+03	1.922778e-24
1.119438e+03	1.923526e-24
1.122018e+03	1.924643e-24
1.124605e+03	1.925756e-24
1.127197e+03	1.926495e-24
1.129796e+03	1.927599e-24
1.132400e+03	1.928333e-24
1.135011e+03	1.929430e-24
1.137627e+03	1.930522e-24
1.140250e+03	1.931248e-24
1.142878e+03	1.932333e-24
1.145513e+03	1.933413e-24
1.148154e+03	1.934131e-24
1.150800e+03	1.935203e-24
1.153453e+03	1.935916e-24
1.156112e+03	1.936981e-24
1.158777e+03	1.938042e-24
1.161449e+03	1.938747e-24
1.164126e+03	1.939801e-24
1.166810e+03	1.940850e-24
1.169499e+03	1.941547e-24
1.172195e+03	1.942590e-24
1.174898e+03	1.943628e-24
1.177606e+03	1.944662e-24
1.180321e+03	1.945349e-24
1.183042e+03	1.946376e-24
1.185769e+03	1.947399e-24
1.188502e+03	1.948418e-24
1.191242e+03	1.949095e-24
1.193988e+03	1.950107e-24
1.196741e+03	1.951115e-24
1.199499e+03	1.951785e-24
1.202264e+03	1.952789e-24
1.205036e+03	1.953789e-24
1.207814e+03	1.954785e-24
1.210598e+03	1.955777e-24
1.213389e+03	1.956436e-24
1.216186e+03	1.957422e-24
1.218990e+03	1.958404e-24
1.221800e+03	1.959383e-24
1.224616e+03	1.960357e-24
1.227439e+03	1.961005e-24
1.230269e+03	1.961974e-24
1.233105e+03	1.962939e-24
1.235947e+03	1.963900e-24
1.238797e+03	1.964858e-24
1.241652e+03	1.965812e-24
1.244515e+03	1.966763e-24
1.247384e+03	1.967395e-24
1.250259e+03	1.968340e-24
1.253141e+03	1.969282e-24
1.256030e+03	1.970220e-24
1.258925e+03	1.971155e-24
1.261828e+03	1.972086e-24
1.264736e+03	1.973014e-24
1.267652e+03	1.973939e-24
1.270574e+03	1.974860e-24
1.273503e+03	1.975779e-24
1.276439e+03	1.976389e-24
1.279381e+03	1.977302e-24
1.282331e+03	1.978212e-24
1.285287e+03	1.979118e-24
1.288250e+03	1.980022e-24
1.291219e+03	1.980922e-24
1.294196e+03	1.981819e-24
1.297179e+03	1.982713e-24
1.300170e+03	1.983605e-24
1.303167e+03	1.984493e-24
1.306171e+03	1.985378e-24
1.309182e+03	1.986260e-24
1.312200e+03	1.987139e-24
1.315225e+03	1.988016e-24
1.318257e+03	1.988889e-24
1.321296e+03	1.989760e-24
1.324342e+03	1.990628e-24
1.327394e+03	1.991493e-24
1.330454e+03	1.992355e-24
1.333521e+03	1.993500e-24
1.336596e+03	1.994356e-24
1.339677e+03	1.995209e-24
1.342765e+03	1.996059e-24
1.345860e+03	1.996907e-24
1.348963e+03	1.997752e-24
1.352073e+03	1.998599e-24
1.355189e+03	1.999445e-24
1.358313e+03	2.000289e-24
1.361445e+03	2.001130e-24
1.364583e+03	2.002248e-24
1.367729e+03	2.003083e-24
1.370882e+03	2.003917e-24
1.374042e+03	2.004747e-24
1.377209e+03	2.005575e-24
1.380384e+03	2.006401e-24
1.383566e+03	2.007498e-24
1.386756e+03	2.008319e-24
1.389953e+03	2.009137e-24
1.393157e+03	2.009952e-24
1.396368e+03	2.010766e-24
1.399587e+03	2.011847e-24
1.402814e+03	2.012655e-24
1.406048e+03	2.013461e-24
1.409289e+03	2.014264e-24
1.412538e+03	2.015333e-24
1.415794e+03	2.016132e-24
1.419058e+03	2.016928e-24
1.422329e+03	2.017723e-24
1.425608e+03	2.018779e-24
1.428894e+03	2.019569e-24
1.432188e+03	2.020356e-24
1.435489e+03	2.021142e-24
1.438799e+03	2.022186e-24
1.442115e+03	2.022967e-24
1.445440e+03	2.023747e-24
1.448772e+03	2.024782e-24
1.452112e+03	2.025557e-24
1.455459e+03	2.026330e-24
1.458814e+03	2.027357e-24
1.462177e+03	2.028126e-24
1.465548e+03	2.029148e-24
1.468926e+03	2.029912e-24
1.472313e+03	2.030674e-24
1.475707e+03	2.031688e-24
1.479108e+03	2.032447e-24
1.482518e+03	2.033455e-24
1.485936e+03	2.034210e-24
1.489361e+03	2.034963e-24
1.492794e+03	2.035964e-24
1.496236e+03	2.036713e-24
1.499685e+03	2.037709e-24
1.503142e+03	2.038452e-24
1.506607e+03	2.039437e-24
1.510080e+03	2.040174e-24
1.513561e+03	2.041155e-24
1.517050e+03	2.041889e-24
1.520548e+03	2.042864e-24
1.524053e+03	2.043594e-24
1.527566e+03	2.044566e-24
1.531087e+03	2.045292e-24
1.534617e+03	2.046259e-24
1.538155e+03	2.046982e-24
1.541700e+03	2.047944e-24
1.545254e+03	2.048664e-24
1.548817e+03	2.049622e-24
1.552387e+03	2.050339e-24
1.555966e+03	2.051293e-24
1.559553e+03	2.052244e-24
1.563148e+03	2.052956e-24
1.566751e+03	2.053904e-24
1.570363e+03	2.054613e-24
1.573983e+03	2.055557e-24
1.577611e+03	2.056498e-24
1.581248e+03	2.057205e-24
1.584893e+03	2.058151e-24
1.588547e+03	2.059095e-24
1.592209e+03	2.059798e-24
1.595879e+03	2.060732e-24
1.599558e+03	2.061663e-24
1.603245e+03	2.062360e-24
1.606941e+03	2.063288e-24
1.610646e+03	2.064214e-24
1.614359e+03	2.064908e-24
1.618080e+03	2.065831e-24
1.621810e+03	2.066752e-24
1.625549e+03	2.067672e-24
1.629296e+03	2.068360e-24
1.633052e+03	2.069277e-24
1.636817e+03	2.070192e-24
1.640590e+03	2.071105e-24
1.644372e+03	2.071789e-24
1.648162e+03	2.072700e-24
1.651962e+03	2.073609e-24
1.655770e+03	2.074517e-24
1.659587e+03	2.075423e-24
1.663413e+03	2.076102e-24
1.667247e+03	2.077006e-24
1.671091e+03	2.077908e-24
1.674943e+03	2.078809e-24
1.678804e+03	2.079709e-24
1.682674e+03	2.080608e-24
1.686553e+03	2.081505e-24
1.690441e+03	2.082177e-24
1.694338e+03	2.083073e-24
1.698244e+03	2.083967e-24
1.702159e+03	2.084860e-24
1.706082e+03	2.085752e-24
1.710015e+03	2.086643e-24
1.713957e+03	2.087533e-24
1.717908e+03	2.088422e-24
1.721869e+03	2.089311e-24
1.725838e+03	2.090198e-24
1.729816e+03	2.091084e-24
1.733804e+03	2.091970e-24
1.737801e+03	2.092854e-24
1.741807e+03	2.093738e-24
1.745822e+03	2.094621e-24
1.749847e+03	2.095504e-24
1.753881e+03	2.096385e-24
1.757924e+03	2.097266e-24
1.761976e+03	2.098147e-24
1.766038e+03	2.099026e-24
1.770109e+03	2.099905e-24
1.774189e+03	2.100784e-24
1.778279e+03	2.101662e-24
1.782379e+03	2.102539e-24
1.786488e+03	2.103416e-24
1.790606e+03	2.104512e-24
1.794734e+03	2.105387e-24
1.798871e+03	2.106263e-24
1.803018e+03	2.107141e-24
1.807174e+03	2.108020e-24
1.811340e+03	2.108899e-24
1.815516e+03	2.109997e-24
1.819701e+03	2.110875e-24
1.823896e+03	2.111753e-24
1.828100e+03	2.112631e-24
1.832314e+03	2.113508e-24
1.836538e+03	2.114605e-24
1.840772e+03	2.115482e-24
1.845015e+03	2.116359e-24
1.849269e+03	2.117236e-24
1.853532e+03	2.118332e-24
1.857804e+03	2.119208e-24
1.862087e+03	2.120085e-24
1.866380e+03	2.120962e-24
1.870682e+03	2.122058e-24
1.874995e+03	2.122935e-24
1.879317e+03	2.123811e-24
1.883649e+03	2.124908e-24
1.887991e+03	2.125785e-24
1.892344e+03	2.126662e-24
1.896706e+03	2.127759e-24
1.901078e+03	2.128636e-24
1.905461e+03	2.129514e-24
1.909853e+03	2.130612e-24
1.914256e+03	2.131490e-24
1.918669e+03	2.132588e-24
1.923092e+03	2.133467e-24
1.927525e+03	2.134566e-24
1.931968e+03	2.135446e-24
1.936422e+03	2.136326e-24
1.940886e+03	2.137427e-24
1.945360e+03	2.138308e-24
1.949845e+03	2.139410e-24
1.954339e+03	2.140305e-24
1.958845e+03	2.141424e-24
1.963360e+03	2.142320e-24
1.967886e+03	2.143441e-24
1.972423e+03	2.144338e-24
1.976970e+03	2.145460e-24
1.981527e+03	2.146583e-24
1.986095e+03	2.147482e-24
1.990673e+03	2.148607e-24
1.995262e+03	2.149507e-24
1.999862e+03	2.150633e-24
2.004472e+03	2.151508e-24
2.009093e+03	2.152601e-24
2.013724e+03	2.153696e-24
2.018366e+03	2.154572e-24
2.023019e+03	2.155669e-24
2.027683e+03	2.156766e-24
2.032357e+03	2.157645e-24
2.037042e+03	2.158744e-24
2.041738e+03	2.159845e-24
2.046445e+03	2.160726e-24
2.051162e+03	2.161828e-24
2.055891e+03	2.162932e-24
2.060630e+03	2.164037e-24
2.065380e+03	2.164922e-24
2.070141e+03	2.166030e-24
2.074914e+03	2.167138e-24
2.079697e+03	2.168248e-24
2.084491e+03	2.169137e-24
2.089296e+03	2.170250e-24
2.094112e+03	2.171363e-24
2.098940e+03	2.172479e-24
2.103778e+03	2.173596e-24
2.108628e+03	2.174714e-24
2.113489e+03	2.175610e-24
2.118361e+03	2.176730e-24
2.123244e+03	2.177853e-24
2.128139e+03	2.178977e-24
2.133045e+03	2.180103e-24
2.137962e+03	2.181230e-24
2.142891e+03	2.182359e-24
2.147830e+03	2.183490e-24
2.152782e+03	2.184622e-24
2.157744e+03	2.185756e-24
2.162719e+03	2.186892e-24
2.167704e+03	2.188029e-24
2.172701e+03	2.189168e-24
2.177710e+03	2.190309e-24
2.182730e+03	2.191452e-24
2.187762e+03	2.192597e-24
2.192805e+03	2.193743e-24
2.197860e+03	2.194892e-24
2.202926e+03	2.196042e-24
2.208005e+03	2.197194e-24
2.213095e+03	2.198348e-24
2.218196e+03	2.199504e-24
2.223310e+03	2.200662e-24
2.228435e+03	2.201822e-24
2.233572e+03	2.203216e-24
2.238721e+03	2.204380e-24
2.243882e+03	2.205546e-24
2.249055e+03	2.206715e-24
2.254239e+03	2.207885e-24
2.259436e+03	2.209057e-24
2.264644e+03	2.210467e-24
2.269865e+03	2.211644e-24
2.275097e+03	2.212823e-24
2.280342e+03	2.214004e-24
2.285599e+03	2.215424e-24
2.290868e+03	2.216610e-24
2.296149e+03	2.217798e-24
2.301442e+03	2.218988e-24
2.306747e+03	2.220419e-24
2.312065e+03	2.221614e-24
2.317395e+03	2.222812e-24
2.322737e+03	2.224251e-24
2.328091e+03	2.225453e-24
2.333458e+03	2.226658e-24
2.338837e+03	2.228106e-24
2.344229e+03	2.229315e-24
2.349633e+03	2.230770e-24
2.355049e+03	2.231984e-24
2.360478e+03	2.233201e-24
2.365920e+03	2.234664e-24
2.371374e+03	2.235886e-24
2.376840e+03	2.237355e-24
2.382319e+03	2.238582e-24
2.387811e+03	2.240058e-24
2.393316e+03	2.241290e-24
2.398833e+03	2.242772e-24
2.404363e+03	2.244009e-24
2.409905e+03	2.245497e-24
2.415461e+03	2.246740e-24
2.421029e+03	2.248235e-24
2.426610e+03	2.249733e-24
2.432204e+03	2.250984e-24
2.437811e+03	2.252488e-24
2.443431e+03	2.253745e-24
2.449063e+03	2.255256e-24
2.454709e+03	2.256770e-24
2.460368e+03	2.258035e-24
2.466039e+03	2.259556e-24
2.471724e+03	2.261081e-24
2.477422e+03	2.262354e-24
2.483133e+03	2.263885e-24
2.488857e+03	2.265420e-24
2.494595e+03	2.266959e-24
2.500345e+03	2.268243e-24
2.506109e+03	2.269778e-24
2.511886e+03	2.271319e-24
2.517677e+03	2.272871e-24
2.523481e+03	2.274167e-24
2.529298e+03	2.275726e-24
2.535129e+03	2.277289e-24
2.540973e+03	2.278855e-24
2.546830e+03	2.280425e-24
2.552701e+03	2.281998e-24
2.558586e+03	2.283576e-24
2.564484e+03	2.284893e-24
2.570396e+03	2.286477e-24
2.576321e+03	2.288065e-24
2.582260e+03	2.289657e-24
2.588213e+03	2.291252e-24
2.594179e+03	2.292851e-24
2.600160e+03	2.294454e-24
2.606154e+03	2.296061e-24
2.612161e+03	2.297671e-24
2.618183e+03	2.299285e-24
2.624219e+03	2.300903e-24
2.630268e+03	2.302525e-24
2.636331e+03	2.304150e-24
2.642409e+03	2.305779e-24
2.648500e+03	2.307685e-24
2.654606e+03	2.309322e-24
2.660725e+03	2.310963e-24
2.666859e+03	2.312608e-24
2.673006e+03	2.314257e-24
2.679168e+03	2.315909e-24
2.685344e+03	2.317565e-24
2.691535e+03	2.319502e-24
2.697739e+03	2.321166e-24
2.703958e+03	2.322834e-24
2.710192e+03	2.324506e-24
2.716439e+03	2.326181e-24
2.722701e+03	2.328141e-24
2.728978e+03	2.329825e-24
2.735269e+03	2.331512e-24
2.741574e+03	2.333493e-24
2.747894e+03	2.335204e-24
2.754229e+03	2.336929e-24
2.760578e+03	2.338946e-24
2.766942e+03	2.340678e-24
2.773320e+03	2.342414e-24
2.779713e+03	2.344444e-24
2.786121e+03	2.346189e-24
2.792544e+03	2.348228e-24
2.798981e+03	2.349980e-24
2.805434e+03	2.351736e-24
2.811901e+03	2.353789e-24
2.818383e+03	2.355552e-24
2.824880e+03	2.357614e-24
2.831392e+03	2.359386e-24
2.837919e+03	2.361457e-24
2.844461e+03	2.363236e-24
2.851018e+03	2.365316e-24
2.857591e+03	2.367402e-24
2.864178e+03	2.369193e-24
2.870781e+03	2.371287e-24
2.877398e+03	2.373086e-24
2.884032e+03	2.375190e-24
2.890680e+03	2.377298e-24
2.897344e+03	2.379109e-24
2.904023e+03	2.381226e-24
2.910717e+03	2.383349e-24
2.917427e+03	2.385171e-24
2.924152e+03	2.387302e-24
2.930893e+03	2.389438e-24
2.937650e+03	2.391579e-24
2.944422e+03	2.393417e-24
2.951209e+03	2.395567e-24
2.958012e+03	2.397721e-24
2.964831e+03	2.399880e-24
2.971666e+03	2.402044e-24
2.978516e+03	2.404212e-24
2.985383e+03	2.406075e-24
2.992265e+03	2.408252e-24
2.999163e+03	2.410433e-24
3.006076e+03	2.412644e-24
3.013006e+03	2.414864e-24
3.019952e+03	2.417089e-24
3.026913e+03	2.419319e-24
3.033891e+03	2.421553e-24
3.040885e+03	2.423792e-24
3.047895e+03	2.426036e-24
3.054921e+03	2.428285e-24
3.061963e+03	2.430538e-24
3.069022e+03	2.432797e-24
3.076097e+03	2.435060e-24
3.083188e+03	2.437328e-24
3.090295e+03	2.439600e-24
3.097419e+03	2.441877e-24
3.104560e+03	2.444485e-24
3.111716e+03	2.446773e-24
3.118890e+03	2.449065e-24
3.126079e+03	2.451362e-24
3.133286e+03	2.453663e-24
3.140509e+03	2.456299e-24
3.147748e+03	2.458610e-24
3.155005e+03	2.460926e-24
3.162278e+03	2.463246e-24
3.169567e+03	2.465904e-24
3.176874e+03	2.468234e-24
3.184198e+03	2.470569e-24
3.191538e+03	2.473243e-24
3.198895e+03	2.475587e-24
3.206269e+03	2.477936e-24
3.213661e+03	2.480626e-24
3.221069e+03	2.482985e-24
3.228494e+03	2.485348e-24
3.235937e+03	2.488054e-24
3.243396e+03	2.490427e-24
3.250873e+03	2.493144e-24
3.258367e+03	2.495526e-24
3.265878e+03	2.498253e-24
3.273407e+03	2.500645e-24
3.280953e+03	2.503383e-24
3.288516e+03	2.506127e-24
3.296097e+03	2.508533e-24
3.303695e+03	2.511287e-24
3.311311e+03	2.513702e-24
3.318945e+03	2.516467e-24
3.326596e+03	2.519238e-24
3.334264e+03	2.521666e-24
3.341950e+03	2.524447e-24
3.349654e+03	2.527233e-24
3.357376e+03	2.529676e-24
3.365116e+03	2.532472e-24
3.372873e+03	2.535274e-24
3.380648e+03	2.538082e-24
3.388442e+03	2.540542e-24
3.396253e+03	2.543360e-24
3.404082e+03	2.546182e-24
3.411929e+03	2.549010e-24
3.419794e+03	2.551843e-24
3.427678e+03	2.554682e-24
3.435579e+03	2.557525e-24
3.443499e+03	2.560018e-24
3.451437e+03	2.562871e-24
3.459394e+03	2.565730e-24
3.467369e+03	2.568593e-24
3.475362e+03	2.571462e-24
3.483373e+03	2.574336e-24
3.491403e+03	2.577215e-24
3.499452e+03	2.580099e-24
3.507519e+03	2.583349e-24
3.515604e+03	2.586243e-24
3.523709e+03	2.589143e-24
3.531832e+03	2.592047e-24
3.539973e+03	2.594956e-24
3.548134e+03	2.597870e-24
3.556313e+03	2.600789e-24
3.564511e+03	2.604079e-24
3.572728e+03	2.607008e-24
3.580964e+03	2.609942e-24
3.589219e+03	2.612880e-24
3.597493e+03	2.615824e-24
3.605786e+03	2.619140e-24
3.614099e+03	2.622093e-24
3.622430e+03	2.625051e-24
3.630781e+03	2.628384e-24
3.639150e+03	2.631352e-24
3.647539e+03	2.634696e-24
3.655948e+03	2.637673e-24
3.664376e+03	2.640655e-24
3.672823e+03	2.644014e-24
3.681290e+03	2.647006e-24
3.689776e+03	2.650376e-24
3.698282e+03	2.653377e-24
3.706807e+03	2.656758e-24
3.715352e+03	2.659762e-24
3.723917e+03	2.663143e-24
3.732502e+03	2.666529e-24
3.741106e+03	2.669543e-24
3.749730e+03	2.672939e-24
3.758374e+03	2.675962e-24
3.767038e+03	2.679368e-24
3.775722e+03	2.682779e-24
3.784426e+03	2.685815e-24
3.793150e+03	2.689236e-24
3.801894e+03	2.692662e-24
3.810658e+03	2.696093e-24
3.819443e+03	2.699147e-24
3.828247e+03	2.702588e-24
3.837072e+03	2.706034e-24
3.845918e+03	2.709484e-24
3.854784e+03	2.712940e-24
3.863670e+03	2.716400e-24
3.872576e+03	2.719865e-24
3.881504e+03	2.723335e-24
3.890451e+03	2.726424e-24
3.899420e+03	2.729903e-24
3.908409e+03	2.733387e-24
3.917419e+03	2.736875e-24
3.926449e+03	2.740369e-24
3.935501e+03	2.744255e-24
3.944573e+03	2.747758e-24
3.953666e+03	2.751266e-24
3.962780e+03	2.754778e-24
3.971915e+03	2.758295e-24
3.981072e+03	2.761816e-24
3.990249e+03	2.765342e-24
3.999447e+03	2.768873e-24
4.008667e+03	2.772803e-24
4.017908e+03	2.776345e-24
4.027170e+03	2.779892e-24
4.036454e+03	2.783442e-24
4.045759e+03	2.787393e-24
4.055085e+03	2.790952e-24
4.064433e+03	2.794516e-24
4.073803e+03	2.798481e-24
4.083194e+03	2.802054e-24
4.092607e+03	2.806027e-24
4.102041e+03	2.809607e-24
4.111497e+03	2.813192e-24
4.120975e+03	2.817179e-24
4.130475e+03	2.820772e-24
4.139997e+03	2.824769e-24
4.149540e+03	2.828770e-24
4.159106e+03	2.832376e-24
4.168694e+03	2.836387e-24
4.178304e+03	2.840001e-24
4.187936e+03	2.844020e-24
4.197590e+03	2.848045e-24
4.207266e+03	2.851671e-24
4.216965e+03	2.855705e-24
4.226686e+03	2.859743e-24
4.236430e+03	2.863381e-24
4.246196e+03	2.867427e-24
4.255984e+03	2.871479e-24
4.265795e+03	2.875534e-24
4.275629e+03	2.879595e-24
4.285485e+03	2.883253e-24
4.295364e+03	2.887321e-24
4.305266e+03	2.891394e-24
4.315191e+03	2.895471e-24
4.325138e+03	2.899553e-24
4.335109e+03	2.903639e-24
4.345102e+03	2.907729e-24
4.355119e+03	2.911823e-24
4.365158e+03	2.915921e-24
4.375221e+03	2.920024e-24
4.385307e+03	2.924131e-24
4.395416e+03	2.928242e-24
4.405549e+03	2.932768e-24
4.415704e+03	2.936888e-24
4.425884e+03	2.941011e-24
4.436086e+03	2.945139e-24
4.446313e+03	2.949270e-24
4.456562e+03	2.953819e-24
4.466836e+03	2.957959e-24
4.477133e+03	2.962103e-24
4.487454e+03	2.966250e-24
4.497799e+03	2.970817e-24
4.508167e+03	2.974971e-24
4.518559e+03	2.979544e-24
4.528976e+03	2.983706e-24
4.539416e+03	2.987872e-24
4.549881e+03	2.992458e-24
4.560369e+03	2.996631e-24
4.570882e+03	3.001227e-24
4.581419e+03	3.005408e-24
4.591980e+03	3.010012e-24
4.602566e+03	3.014620e-24
4.613176e+03	3.018812e-24
4.623810e+03	3.023429e-24
4.634469e+03	3.027630e-24
4.645153e+03	3.032254e-24
4.655861e+03	3.036883e-24
4.666594e+03	3.041517e-24
4.677351e+03	3.045733e-24
4.688134e+03	3.050374e-24
4.698941e+03	3.055020e-24
4.709773e+03	3.059670e-24
4.720630e+03	3.064324e-24
4.731513e+03	3.068983e-24
4.742420e+03	3.073221e-24
4.753352e+03	3.077888e-24
4.764310e+03	3.082558e-24
4.775293e+03	3.087233e-24
4.786301e+03	3.091912e-24
4.797334e+03	3.096595e-24
4.808393e+03	3.101283e-24
4.819478e+03	3.105974e-24
4.830588e+03	3.111096e-24
4.841724e+03	3.115796e-24
4.852885e+03	3.120500e-24
4.864072e+03	3.125208e-24
4.875285e+03	3.129921e-24
4.886524e+03	3.135066e-24
4.897788e+03	3.139787e-24
4.909079e+03	3.144512e-24
4.920395e+03	3.149241e-24
4.931738e+03	3.154404e-24
4.943107e+03	3.159141e-24
4.954502e+03	3.164314e-24
4.965923e+03	3.169060e-24
4.977371e+03	3.173810e-24
4.988845e+03	3.178997e-24
5.000345e+03	3.183756e-24
5.011872e+03	3.188972e-24
5.023426e+03	3.193783e-24
5.035006e+03	3.199037e-24
5.046613e+03	3.204297e-24
5.058247e+03	3.209124e-24
5.069907e+03	3.214396e-24
5.081594e+03	3.219673e-24
5.093309e+03	3.224516e-24
5.105050e+03	3.229804e-24
5.116818e+03	3.235099e-24
5.128614e+03	3.240399e-24
5.140437e+03	3.245264e-24
5.152286e+03	3.250577e-24
5.164164e+03	3.255895e-24
5.176068e+03	3.261220e-24
5.188000e+03	3.266550e-24
5.199960e+03	3.271887e-24
5.211947e+03	3.277230e-24
5.223962e+03	3.282579e-24
5.236004e+03	3.287934e-24
5.248075e+03	3.293296e-24
5.260173e+03	3.298663e-24
5.272299e+03	3.304037e-24
5.284453e+03	3.309418e-24
5.296634e+03	3.315253e-24
5.308844e+03	3.320647e-24
5.321083e+03	3.326047e-24
5.333349e+03	3.331453e-24
5.345644e+03	3.337317e-24
5.357967e+03	3.342737e-24
5.370318e+03	3.348163e-24
5.382698e+03	3.354049e-24
5.395106e+03	3.359489e-24
5.407543e+03	3.365390e-24
5.420009e+03	3.370844e-24
5.432503e+03	3.376760e-24
5.445027e+03	3.382229e-24
5.457579e+03	3.388160e-24
5.470160e+03	3.393643e-24
5.482770e+03	3.399590e-24
5.495409e+03	3.405087e-24
5.508077e+03	3.411050e-24
5.520774e+03	3.417022e-24
5.533501e+03	3.423002e-24
5.546257e+03	3.428529e-24
5.559043e+03	3.434525e-24
5.571857e+03	3.440530e-24
5.584702e+03	3.446544e-24
5.597576e+03	3.452566e-24
5.610480e+03	3.458133e-24
5.623413e+03	3.464172e-24
5.636377e+03	3.470221e-24
5.649370e+03	3.476278e-24
5.662393e+03	3.482344e-24
5.675446e+03	3.488420e-24
5.688529e+03	3.494974e-24
5.701643e+03	3.501069e-24
5.714786e+03	3.507173e-24
5.727960e+03	3.513287e-24
5.741165e+03	3.519412e-24
5.754399e+03	3.525545e-24
5.767665e+03	3.532162e-24
5.780960e+03	3.538316e-24
5.794287e+03	3.544480e-24
5.807644e+03	3.551130e-24
5.821032e+03	3.557316e-24
5.834451e+03	3.563512e-24
5.847901e+03	3.570196e-24
5.861382e+03	3.576414e-24
5.874894e+03	3.583143e-24
5.888437e+03	3.589403e-24
5.902011e+03	3.596157e-24
5.915616e+03	3.602923e-24
5.929253e+03	3.609218e-24
5.942922e+03	3.616003e-24
5.956621e+03	3.622795e-24
5.970353e+03	3.629114e-24
5.984116e+03	3.635932e-24
5.997911e+03	3.642763e-24
6.011737e+03	3.649607e-24
6.025596e+03	3.656466e-24
6.039486e+03	3.662847e-24
6.053409e+03	3.669733e-24
6.067363e+03	3.676632e-24
6.081350e+03	3.683547e-24
6.095369e+03	3.690475e-24
6.109420e+03	3.697418e-24
6.123504e+03	3.704874e-24
6.137620e+03	3.711848e-24
6.151769e+03	3.718837e-24
6.165950e+03	3.725842e-24
6.180164e+03	3.732862e-24
6.194411e+03	3.739898e-24
6.208690e+03	3.747453e-24
6.223003e+03	3.754522e-24
6.237348e+03	3.761607e-24
6.251727e+03	3.769216e-24
6.266139e+03	3.776335e-24
6.280584e+03	3.783981e-24
6.295062e+03	3.791135e-24
6.309573e+03	3.798819e-24
6.324119e+03	3.806011e-24
6.338697e+03	3.813737e-24
6.353309e+03	3.820966e-24
6.367955e+03	3.828731e-24
6.382635e+03	3.836516e-24
6.397348e+03	3.843802e-24
6.412096e+03	3.851629e-24
6.426877e+03	3.859478e-24
6.441693e+03	3.867348e-24
6.456542e+03	3.875241e-24
6.471426e+03	3.882627e-24
6.486344e+03	3.890562e-24
6.501297e+03	3.898521e-24
6.516284e+03	3.906502e-24
6.531306e+03	3.914506e-24
6.546362e+03	3.922534e-24
6.561453e+03	3.930585e-24
6.576578e+03	3.939200e-24
6.591739e+03	3.947302e-24
6.606934e+03	3.955428e-24
6.622165e+03	3.963578e-24
6.637431e+03	3.971754e-24
6.652732e+03	3.980503e-24
6.668068e+03	3.988730e-24
6.683439e+03	3.996982e-24
6.698846e+03	4.005808e-24
6.714289e+03	4.014110e-24
6.729767e+03	4.022995e-24
6.745280e+03	4.031352e-24
6.760830e+03	4.040296e-24
6.776415e+03	4.048709e-24
6.792036e+03	4.057714e-24
6.807694e+03	4.066750e-24
6.823387e+03	4.075249e-24
6.839116e+03	4.084347e-24
6.854882e+03	4.093477e-24
6.870684e+03	4.102640e-24
6.886523e+03	4.111837e-24
6.902398e+03	4.120490e-24
6.918310e+03	4.129753e-24
6.934258e+03	4.139050e-24
6.950243e+03	4.148383e-24
6.966265e+03	4.157750e-24
6.982324e+03	4.167153e-24
6.998420e+03	4.176592e-24
7.014553e+03	4.186943e-24
7.030723e+03	4.196758e-24
7.046931e+03	4.206611e-24
7.063176e+03	4.216501e-24
7.079458e+03	4.226429e-24
7.095778e+03	4.237020e-24
7.112135e+03	4.247028e-24
7.128530e+03	4.257705e-24
7.144963e+03	4.267793e-24
7.161434e+03	4.277922e-24
7.177943e+03	4.288728e-24
7.194490e+03	4.298939e-24
7.211075e+03	4.309834e-24
7.227698e+03	4.320776e-24
7.244360e+03	4.331116e-24
7.261060e+03	4.342149e-24
7.277798e+03	4.353230e-24
7.294575e+03	4.364359e-24
7.311391e+03	4.374878e-24
7.328245e+03	4.386103e-24
7.345139e+03	4.397384e-24
7.362071e+03	4.408716e-24
7.379042e+03	4.420097e-24
7.396053e+03	4.431529e-24
7.413102e+03	4.443013e-24
7.430191e+03	4.454548e-24
7.447320e+03	4.466136e-24
7.464488e+03	4.477776e-24
7.481695e+03	4.490158e-24
7.498942e+03	4.501908e-24
7.516229e+03	4.513704e-24
7.533556e+03	4.526254e-24
7.550922e+03	4.538162e-24
7.568329e+03	4.550126e-24
7.585776e+03	4.562855e-24
7.603263e+03	4.574934e-24
7.620790e+03	4.587786e-24
7.638358e+03	4.599983e-24
7.655966e+03	4.612960e-24
7.673615e+03	4.626002e-24
7.691304e+03	4.638381e-24
