4.188391254457479252e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.696010000000000155e-24
4.544439383994057740e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.667140999999999633e-24
4.930754569028749550e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.664510000000000336e-24
5.349909761285018663e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.656148000000000005e-24
5.804696634805439582e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.638068000000000203e-24
6.298144179169923784e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.642871000000000152e-24
6.833538873292303167e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.627416999999999955e-24
7.414446574157594833e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.621275999999999906e-24
8.044736266284185271e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.617300000000000350e-24
8.728605830087993742e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.622758999999999900e-24
9.470610000772239443e-04 9.772372209558112445e+03 1.000000000000000000e+00 5.618581999999999930e-24
1.027569070395551896e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.623772999999999661e-24
1.114920997008091467e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.621221000000000351e-24
1.209698564682389760e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.626473999999999793e-24
1.312533014735225902e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.633092999999999965e-24
1.424109249251076167e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.636082999999999653e-24
1.545170392694146955e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.646445999999999843e-24
1.676522741295425386e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.664949000000000213e-24
1.819041133178822761e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.678925000000000107e-24
1.973674774992761286e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.702493000000000319e-24
2.141453563853954606e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.723565999999999772e-24
2.323494946709051164e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.753320000000000204e-24
2.521011362799125029e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.789987000000000055e-24
2.735318318795608872e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.827209999999999783e-24
2.967843150390037620e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.872167000000000135e-24
3.220134528691843273e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.918021000000000245e-24
3.493872774749129731e-03 9.772372209558112445e+03 1.000000000000000000e+00 5.969891000000000016e-24
3.790881050889587968e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.024257000000000044e-24
4.113137503418570068e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.080985000000000052e-24
4.462788437547599366e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.142280000000000278e-24
4.842162612301507789e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.203660999999999914e-24
5.253786750611670782e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.268764999999999833e-24
5.700402367896359457e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.332909000000000048e-24
6.184984031210488328e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.399744000000000276e-24
6.710759170575140986e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.466079999999999912e-24
7.281229574435055252e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.530493999999999677e-24
7.900194712408964426e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.594845000000000232e-24
8.571777040667914391e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.658181000000000060e-24
9.300449458481392304e-03 9.772372209558112445e+03 1.000000000000000000e+00 6.717588999999999730e-24
1.009106509879856457e-02 9.772372209558112445e+03 1.000000000000000000e+00 6.775954999999999747e-24
1.094888965127686908e-02 9.772372209558112445e+03 1.000000000000000000e+00 6.830783000000000587e-24
1.187963643303721617e-02 9.772372209558112445e+03 1.000000000000000000e+00 6.882015000000000530e-24
1.288950444072536547e-02 9.772372209558112445e+03 1.000000000000000000e+00 6.928964000000000119e-24
1.398521963731534472e-02 9.772372209558112445e+03 1.000000000000000000e+00 6.970499999999999825e-24
1.517407974863492839e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.008063999999999436e-24
1.646400286796874737e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.040299999999999811e-24
1.786358019245734910e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.067239999999999569e-24
1.938213324252932579e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.087564999999999351e-24
2.102977594546136253e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.102513000000000268e-24
2.281748199655820805e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.110497999999999699e-24
2.475715794659342703e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.112743999999999911e-24
2.686172250229128949e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.108504999999999494e-24
2.914519256800990679e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.097215999999999418e-24
3.162277660168379134e-02 9.772372209558112445e+03 1.000000000000000000e+00 7.079758000000000135e-24
9.999999999999999547e-07 1.032050116967411850e+04 9.574406288345899130e-01 1.581308999999999910e-24
1.085008326086454021e-06 1.032050116967411850e+04 9.574406288345899130e-01 1.343230000000000045e-24
1.177243067676929230e-06 1.032050116967411850e+04 9.574406288345899130e-01 1.140996999999999929e-24
1.277318530257027191e-06 1.032050116967411850e+04 9.574406288345899130e-01 9.692107000000000358e-25
1.385901240393386652e-06 1.032050116967411850e+04 9.574406288345899130e-01 8.232886000000000345e-25
1.503714384960368898e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.883975000000000092e-24
1.631542627737971854e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.299212000000000059e-24
1.770237335460675196e-06 1.032050116967411850e+04 9.574406288345899130e-01 2.802490000000000119e-24
1.920722248123931837e-06 1.032050116967411850e+04 9.574406288345899130e-01 2.380554000000000021e-24
2.083999631313958173e-06 1.032050116967411850e+04 9.574406288345899130e-01 2.022142999999999949e-24
2.261156951536745572e-06 1.032050116967411850e+04 9.574406288345899130e-01 1.717694000000000079e-24
2.453374119005633528e-06 1.032050116967411850e+04 9.574406288345899130e-01 1.459082000000000044e-24
2.661931346126131544e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.540537000000000133e-24
2.888217674017375283e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.007480999999999835e-24
3.133740223858904607e-06 1.032050116967411850e+04 9.574406288345899130e-01 2.554681999999999880e-24
3.400134234678939841e-06 1.032050116967411850e+04 9.574406288345899130e-01 2.170055000000000023e-24
3.689173954438243349e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.781050000000000361e-24
4.002784456946783330e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.211783999999999862e-24
4.343054463316705261e-06 1.032050116967411850e+04 9.574406288345899130e-01 2.728225000000000104e-24
4.712250253345561951e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.976827000000000156e-24
5.112830759482937394e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.378085000000000266e-24
5.547463943909915828e-06 1.032050116967411850e+04 9.574406288345899130e-01 4.420687999999999664e-24
6.019044567806668314e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.755118999999999935e-24
6.530713471155678148e-06 1.032050116967411850e+04 9.574406288345899130e-01 4.574252999999999914e-24
7.085878491488878835e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.885563999999999736e-24
7.688237160902356530e-06 1.032050116967411850e+04 9.574406288345899130e-01 4.497574000000000327e-24
8.341801332506339011e-06 1.032050116967411850e+04 9.574406288345899130e-01 3.820430000000000194e-24
9.050923900328454718e-06 1.032050116967411850e+04 9.574406288345899130e-01 4.256046000000000107e-24
9.820327790631256420e-06 1.032050116967411850e+04 9.574406288345899130e-01 4.601889999999999983e-24
1.065513741773310739e-05 1.032050116967411850e+04 9.574406288345899130e-01 4.858001000000000069e-24
1.156091281383574150e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.028369000000000233e-24
1.254368666017135494e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.119643999999999768e-24
1.361000446610550645e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.140107000000000022e-24
1.476696816379829981e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.098862000000000336e-24
1.602228340877475378e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.005248000000000287e-24
1.738431090143749695e-05 1.032050116967411850e+04 9.574406288345899130e-01 4.868392999999999650e-24
1.886212207133515349e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.296173999999999718e-24
2.046555949505775781e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.039921999999999933e-24
2.220530245015535603e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.282317999999999787e-24
2.409293804168650114e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.430183999999999826e-24
2.614103837511492042e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.492369999999999887e-24
2.836324428954520272e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.479271000000000248e-24
3.077435620898062024e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.796695999999999831e-24
3.339043271669433512e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.630242999999999743e-24
3.622889750924289588e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.757595999999999667e-24
3.930865544246133668e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.794964000000000024e-24
4.265021844233416056e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.046042000000000354e-24
4.627584211933860397e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.914293000000000271e-24
5.020967399614470949e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.975877000000000052e-24
5.447791433590342482e-05 1.032050116967411850e+04 9.574406288345899130e-01 5.952327999999999846e-24
5.910899064227993587e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.066039999999999833e-24
6.413374699343990005e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.084672000000000052e-24
6.958564947100452950e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.200376000000000011e-24
7.550100905217336600e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.218095999999999924e-24
8.191922344953685435e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.152600000000000028e-24
8.888303950928417294e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.155614999999999648e-24
9.643883791544459005e-05 1.032050116967411850e+04 9.574406288345899130e-01 6.078431000000000278e-24
1.046369420963593990e-04 1.032050116967411850e+04 9.574406288345899130e-01 6.165566999999999855e-24
1.135319533907761376e-04 1.032050116967411850e+04 9.574406288345899130e-01 6.159307000000000075e-24
1.231831147058513334e-04 1.032050116967411850e+04 9.574406288345899130e-01 6.074890999999999902e-24
1.336547050891114235e-04 1.032050116967411850e+04 9.574406288345899130e-01 6.104136999999999854e-24
1.450164678423156237e-04 1.032050116967411850e+04 9.574406288345899130e-01 6.051117000000000317e-24
1.573440750285609634e-04 1.032050116967411850e+04 9.574406288345899130e-01 6.004944000000000292e-24
1.707196314663603784e-04 1.032050116967411850e+04 9.574406288345899130e-01 6.028094999999999862e-24
1.852322215674120324e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.972653000000000363e-24
2.009785026601329039e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.968163999999999901e-24
2.180633487506327588e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.944590999999999996e-24
2.366005490087307343e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.950606999999999655e-24
2.567135656310992435e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.928925999999999999e-24
2.785363561290840314e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.922587000000000231e-24
3.022142655178379446e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.884417000000000146e-24
3.279049943489565364e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.887851999999999636e-24
3.557796490339495466e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.885623999999999932e-24
3.860238814539516993e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.873533000000000129e-24
4.188391254457479252e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.876404000000000087e-24
4.544439383994057740e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.859620999999999676e-24
4.930754569028749550e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.869790999999999840e-24
5.349909761285018663e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.873404000000000279e-24
5.804696634805439582e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.866220999999999841e-24
6.298144179169923784e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.882570000000000068e-24
6.833538873292303167e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.876999000000000209e-24
7.414446574157594833e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.880690999999999901e-24
8.044736266284185271e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.886128000000000217e-24
8.728605830087993742e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.901034000000000192e-24
9.470610000772239443e-04 1.032050116967411850e+04 9.574406288345899130e-01 5.905231999999999899e-24
1.027569070395551896e-03 1.032050116967411850e+04 9.574406288345899130e-01 5.918875999999999798e-24
1.114920997008091467e-03 1.032050116967411850e+04 9.574406288345899130e-01 5.923837999999999954e-24
1.209698564682389760e-03 1.032050116967411850e+04 9.574406288345899130e-01 5.936636000000000188e-24
1.312533014735225902e-03 1.032050116967411850e+04 9.574406288345899130e-01 5.950455999999999837e-24
1.424109249251076167e-03 1.032050116967411850e+04 9.574406288345899130e-01 5.960000000000000023e-24
1.545170392694146955e-03 1.032050116967411850e+04 9.574406288345899130e-01 5.976988000000000309e-24
1.676522741295425386e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.002268000000000090e-24
1.819041133178822761e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.022368999999999990e-24
1.973674774992761286e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.052363999999999846e-24
2.141453563853954606e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.079402000000000333e-24
2.323494946709051164e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.115446999999999666e-24
2.521011362799125029e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.158672000000000210e-24
2.735318318795608872e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.202353999999999669e-24
2.967843150390037620e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.254236000000000024e-24
3.220134528691843273e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.307097000000000088e-24
3.493872774749129731e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.366504000000000260e-24
3.790881050889587968e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.428791999999999775e-24
4.113137503418570068e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.493923000000000090e-24
4.462788437547599366e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.564368000000000060e-24
4.842162612301507789e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.635429999999999387e-24
5.253786750611670782e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.711123000000000577e-24
5.700402367896359457e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.786107000000000137e-24
6.184984031210488328e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.865627000000000059e-24
6.710759170575140986e-03 1.032050116967411850e+04 9.574406288345899130e-01 6.945119999999999585e-24
7.281229574435055252e-03 1.032050116967411850e+04 9.574406288345899130e-01 7.023528999999999984e-24
7.900194712408964426e-03 1.032050116967411850e+04 9.574406288345899130e-01 7.102931000000000408e-24
8.571777040667914391e-03 1.032050116967411850e+04 9.574406288345899130e-01 7.182358999999999525e-24
9.300449458481392304e-03 1.032050116967411850e+04 9.574406288345899130e-01 7.258683000000000386e-24
1.009106509879856457e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.335080999999999337e-24
1.094888965127686908e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.408846999999999494e-24
1.187963643303721617e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.479921000000000139e-24
1.288950444072536547e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.547535999999999392e-24
1.398521963731534472e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.610417999999999532e-24
1.517407974863492839e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.670123999999999380e-24
1.646400286796874737e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.725104000000000271e-24
1.786358019245734910e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.775334999999999801e-24
1.938213324252932579e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.819266999999999305e-24
2.102977594546136253e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.858205999999999532e-24
2.281748199655820805e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.890278000000000007e-24
2.475715794659342703e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.916759000000000385e-24
2.686172250229128949e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.936704000000000039e-24
2.914519256800990679e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.949355999999999412e-24
3.162277660168379134e-02 1.032050116967411850e+04 9.574406288345899130e-01 7.955596000000000423e-24
9.999999999999999547e-07 1.089937449261985967e+04 9.810785581027073876e-01 1.637733000000000000e-24
1.085008326086454021e-06 1.089937449261985967e+04 9.810785581027073876e-01 1.391159999999999992e-24
1.177243067676929230e-06 1.089937449261985967e+04 9.810785581027073876e-01 1.181709999999999988e-24
1.277318530257027191e-06 1.089937449261985967e+04 9.810785581027073876e-01 1.003793999999999988e-24
1.385901240393386652e-06 1.089937449261985967e+04 9.810785581027073876e-01 8.526653999999999608e-25
1.503714384960368898e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.901092999999999726e-24
1.631542627737971854e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.313752999999999718e-24
1.770237335460675196e-06 1.089937449261985967e+04 9.810785581027073876e-01 2.814841999999999952e-24
1.920722248123931837e-06 1.089937449261985967e+04 9.810785581027073876e-01 2.391046000000000061e-24
2.083999631313958173e-06 1.089937449261985967e+04 9.810785581027073876e-01 2.031054999999999865e-24
2.261156951536745572e-06 1.089937449261985967e+04 9.810785581027073876e-01 1.725264000000000067e-24
2.453374119005633528e-06 1.089937449261985967e+04 9.810785581027073876e-01 1.465512000000000016e-24
2.661931346126131544e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.539605000000000323e-24
2.888217674017375283e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.006690000000000092e-24
3.133740223858904607e-06 1.089937449261985967e+04 9.810785581027073876e-01 2.554009999999999868e-24
3.400134234678939841e-06 1.089937449261985967e+04 9.810785581027073876e-01 2.169483999999999966e-24
3.689173954438243349e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.781619999999999817e-24
4.002784456946783330e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.212267999999999908e-24
4.343054463316705261e-06 1.089937449261985967e+04 9.810785581027073876e-01 2.728636000000000088e-24
4.712250253345561951e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.983711000000000184e-24
5.112830759482937394e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.383932999999999831e-24
5.547463943909915828e-06 1.089937449261985967e+04 9.810785581027073876e-01 4.435398999999999883e-24
6.019044567806668314e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.767616000000000030e-24
6.530713471155678148e-06 1.089937449261985967e+04 9.810785581027073876e-01 4.596630999999999882e-24
7.085878491488878835e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.904571999999999888e-24
7.688237160902356530e-06 1.089937449261985967e+04 9.810785581027073876e-01 4.526330000000000308e-24
8.341801332506339011e-06 1.089937449261985967e+04 9.810785581027073876e-01 3.844855999999999921e-24
9.050923900328454718e-06 1.089937449261985967e+04 9.810785581027073876e-01 4.289375999999999728e-24
9.820327790631256420e-06 1.089937449261985967e+04 9.810785581027073876e-01 4.644264999999999932e-24
1.065513741773310739e-05 1.089937449261985967e+04 9.810785581027073876e-01 4.909146999999999867e-24
1.156091281383574150e-05 1.089937449261985967e+04 9.810785581027073876e-01 5.087677999999999677e-24
1.254368666017135494e-05 1.089937449261985967e+04 9.810785581027073876e-01 5.186258000000000077e-24
1.361000446610550645e-05 1.089937449261985967e+04 9.810785581027073876e-01 5.213000000000000117e-24
1.476696816379829981e-05 1.089937449261985967e+04 9.810785581027073876e-01 5.176912000000000345e-24
1.602228340877475378e-05 1.089937449261985967e+04 9.810785581027073876e-01 5.087298000000000284e-24
